n_universo, k, tiempo (micro segundos), iteracion, cantidad_valores_en_arreglo
28,1,25,1, 1000000
28,2,11,1, 1000000
28,3,8,1, 1000000
28,4,44,1, 1000000
28,5,5,1, 1000000
28,6,4,1, 1000000
28,7,7,1, 1000000
28,8,5,1, 1000000
28,9,4,1, 1000000
28,10,4,1, 1000000
28,11,4,1, 1000000
28,12,2,1, 1000000
28,13,2,1, 1000000
28,14,2,1, 1000000
28,15,2,1, 1000000
28,16,1,1, 1000000
28,17,1,1, 1000000
28,18,1,1, 1000000
28,19,1,1, 1000000
28,20,1,1, 1000000
28,21,1,1, 1000000
28,22,1,1, 1000000
28,23,2,1, 1000000
28,24,2,1, 1000000
28,25,2,1, 1000000
28,26,2,1, 1000000
28,27,2,1, 1000000
28,28,2,1, 1000000
28,29,43,1, 1000000
28,1,25,2, 1000000
28,2,85,2, 1000000
28,3,8,2, 1000000
28,4,10,2, 1000000
28,5,9,2, 1000000
28,6,38,2, 1000000
28,7,4,2, 1000000
28,8,3,2, 1000000
28,9,3,2, 1000000
28,10,3,2, 1000000
28,11,2,2, 1000000
28,12,2,2, 1000000
28,13,2,2, 1000000
28,14,2,2, 1000000
28,15,3,2, 1000000
28,16,3,2, 1000000
28,17,3,2, 1000000
28,18,3,2, 1000000
28,19,41,2, 1000000
28,20,2,2, 1000000
28,21,37,2, 1000000
28,22,1,2, 1000000
28,23,1,2, 1000000
28,24,1,2, 1000000
28,25,1,2, 1000000
28,26,1,2, 1000000
28,27,1,2, 1000000
28,28,2,2, 1000000
28,29,2,2, 1000000
28,1,57,3, 1000000
28,2,11,3, 1000000
28,3,8,3, 1000000
28,4,5,3, 1000000
28,5,80,3, 1000000
28,6,7,3, 1000000
28,7,6,3, 1000000
28,8,5,3, 1000000
28,9,4,3, 1000000
28,10,4,3, 1000000
28,11,3,3, 1000000
28,12,4,3, 1000000
28,13,3,3, 1000000
28,14,3,3, 1000000
28,15,3,3, 1000000
28,16,2,3, 1000000
28,17,2,3, 1000000
28,18,2,3, 1000000
28,19,2,3, 1000000
28,20,3,3, 1000000
28,21,2,3, 1000000
28,22,2,3, 1000000
28,23,2,3, 1000000
28,24,2,3, 1000000
28,25,2,3, 1000000
28,26,2,3, 1000000
28,27,2,3, 1000000
28,28,2,3, 1000000
28,29,2,3, 1000000
28,1,113,4, 1000000
28,2,21,4, 1000000
28,3,15,4, 1000000
28,4,11,4, 1000000
28,5,9,4, 1000000
28,6,7,4, 1000000
28,7,7,4, 1000000
28,8,5,4, 1000000
28,9,5,4, 1000000
28,10,4,4, 1000000
28,11,4,4, 1000000
28,12,4,4, 1000000
28,13,3,4, 1000000
28,14,3,4, 1000000
28,15,3,4, 1000000
28,16,2,4, 1000000
28,17,3,4, 1000000
28,18,2,4, 1000000
28,19,2,4, 1000000
28,20,3,4, 1000000
28,21,2,4, 1000000
28,22,2,4, 1000000
28,23,2,4, 1000000
28,24,2,4, 1000000
28,25,2,4, 1000000
28,26,2,4, 1000000
28,27,2,4, 1000000
28,28,2,4, 1000000
28,29,2,4, 1000000
28,1,28,5, 1000000
28,2,12,5, 1000000
28,3,8,5, 1000000
28,4,6,5, 1000000
28,5,5,5, 1000000
28,6,4,5, 1000000
28,7,6,5, 1000000
28,8,5,5, 1000000
28,9,5,5, 1000000
28,10,4,5, 1000000
28,11,3,5, 1000000
28,12,3,5, 1000000
28,13,3,5, 1000000
28,14,3,5, 1000000
28,15,18,5, 1000000
28,16,2,5, 1000000
28,17,2,5, 1000000
28,18,2,5, 1000000
28,19,2,5, 1000000
28,20,2,5, 1000000
28,21,17,5, 1000000
28,22,1,5, 1000000
28,23,1,5, 1000000
28,24,1,5, 1000000
