n_universo, k, tiempo (micro segundos), iteracion, cantidad_valores_en_arreglo
8,1,64,1, 1000000
8,2,18,1, 1000000
8,3,12,1, 1000000
8,4,9,1, 1000000
8,5,8,1, 1000000
8,6,6,1, 1000000
8,7,6,1, 1000000
8,8,5,1, 1000000
8,9,5,1, 1000000
8,1,49,2, 1000000
8,2,15,2, 1000000
8,3,10,2, 1000000
8,4,8,2, 1000000
8,5,6,2, 1000000
8,6,5,2, 1000000
8,7,5,2, 1000000
8,8,4,2, 1000000
8,9,4,2, 1000000
8,1,72,3, 1000000
8,2,132,3, 1000000
8,3,24,3, 1000000
8,4,18,3, 1000000
8,5,16,3, 1000000
8,6,12,3, 1000000
8,7,12,3, 1000000
8,8,9,3, 1000000
8,9,8,3, 1000000
8,1,70,4, 1000000
8,2,24,4, 1000000
8,3,15,4, 1000000
8,4,7,4, 1000000
8,5,6,4, 1000000
8,6,5,4, 1000000
8,7,5,4, 1000000
8,8,4,4, 1000000
8,9,3,4, 1000000
8,1,55,5, 1000000
8,2,17,5, 1000000
8,3,12,5, 1000000
8,4,9,5, 1000000
8,5,7,5, 1000000
8,6,6,5, 1000000
8,7,6,5, 1000000
8,8,5,5, 1000000
8,9,4,5, 1000000
8,1,39,6, 1000000
8,2,18,6, 1000000
8,3,12,6, 1000000
8,4,9,6, 1000000
8,5,7,6, 1000000
8,6,6,6, 1000000
8,7,6,6, 1000000
8,8,5,6, 1000000
8,9,5,6, 1000000
8,1,65,7, 1000000
8,2,19,7, 1000000
8,3,13,7, 1000000
8,4,10,7, 1000000
8,5,8,7, 1000000
8,6,7,7, 1000000
8,7,6,7, 1000000
8,8,5,7, 1000000
8,9,5,7, 1000000
8,1,75,8, 1000000
8,2,39,8, 1000000
8,3,18,8, 1000000
8,4,13,8, 1000000
8,5,11,8, 1000000
8,6,9,8, 1000000
8,7,8,8, 1000000
8,8,7,8, 1000000
8,9,7,8, 1000000
8,1,57,9, 1000000
8,2,16,9, 1000000
8,3,11,9, 1000000
8,4,8,9, 1000000
8,5,6,9, 1000000
8,6,5,9, 1000000
8,7,5,9, 1000000
8,8,4,9, 1000000
8,9,4,9, 1000000
8,1,51,10, 1000000
8,2,17,10, 1000000
8,3,12,10, 1000000
8,4,9,10, 1000000
8,5,7,10, 1000000
8,6,6,10, 1000000
8,7,5,10, 1000000
8,8,4,10, 1000000
8,9,6,10, 1000000
