s_name,repeticion,gen_time(s),sort_time(us), cantidad_valores_en_arreglo
quick,1,2.8086850,8, 100000000
radix,1,2.8086850,6, 100000000
quick,2,2.7749520,19, 100000000
radix,2,2.7749520,21, 100000000
quick,3,2.7782380,20, 100000000
radix,3,2.7782380,12, 100000000
quick,4,2.7525260,18, 100000000
radix,4,2.7525260,7, 100000000
quick,5,2.8100520,8, 100000000
radix,5,2.8100520,7, 100000000
quick,6,2.7784860,9, 100000000
radix,6,2.7784860,6, 100000000
quick,7,2.7708600,9, 100000000
radix,7,2.7708600,25, 100000000
quick,8,2.7677010,19, 100000000
radix,8,2.7677010,11, 100000000
quick,9,2.7625980,8, 100000000
radix,9,2.7625980,7, 100000000
quick,10,2.7740780,11, 100000000
radix,10,2.7740780,19, 100000000
quick,11,2.7710670,10, 100000000
radix,11,2.7710670,45, 100000000
quick,12,2.7666330,35, 100000000
radix,12,2.7666330,7, 100000000
quick,13,2.7644250,9, 100000000
radix,13,2.7644250,7, 100000000
quick,14,2.7718100,10, 100000000
radix,14,2.7718100,8, 100000000
quick,15,2.7774800,9, 100000000
radix,15,2.7774800,6, 100000000
quick,16,2.7663800,17, 100000000
radix,16,2.7663800,7, 100000000
quick,17,2.7691370,8, 100000000
radix,17,2.7691370,6, 100000000
quick,18,2.7588090,26, 100000000
radix,18,2.7588090,7, 100000000
quick,19,2.7727690,9, 100000000
radix,19,2.7727690,6, 100000000
quick,20,2.7579980,18, 100000000
radix,20,2.7579980,9, 100000000
quick,21,2.7725660,8, 100000000
radix,21,2.7725660,6, 100000000
quick,22,2.7622630,12, 100000000
radix,22,2.7622630,9, 100000000
quick,23,2.7814740,9, 100000000
radix,23,2.7814740,7, 100000000
quick,24,2.8179210,11, 100000000
radix,24,2.8179210,8, 100000000
quick,25,2.7721880,27, 100000000
radix,25,2.7721880,10, 100000000
quick,26,2.7996460,11, 100000000
radix,26,2.7996460,9, 100000000
quick,27,2.7944240,8, 100000000
radix,27,2.7944240,7, 100000000
quick,28,2.8533240,11, 100000000
radix,28,2.8533240,8, 100000000
quick,29,2.8179730,19, 100000000
radix,29,2.8179730,9, 100000000
quick,30,2.8132710,11, 100000000
radix,30,2.8132710,6, 100000000
quick,31,2.7983700,17, 100000000
radix,31,2.7983700,16, 100000000
quick,32,2.8192210,25, 100000000
radix,32,2.8192210,20, 100000000
quick,33,2.8137920,17, 100000000
radix,33,2.8137920,22, 100000000
quick,34,2.8046490,9, 100000000
radix,34,2.8046490,7, 100000000
quick,35,2.8288340,11, 100000000
radix,35,2.8288340,9, 100000000
quick,36,2.7917920,9, 100000000
radix,36,2.7917920,7, 100000000
quick,37,2.8152030,9, 100000000
radix,37,2.8152030,7, 100000000
quick,38,2.8142320,10, 100000000
radix,38,2.8142320,8, 100000000
quick,39,2.8058830,8, 100000000
radix,39,2.8058830,7, 100000000
quick,40,2.8128140,8, 100000000
radix,40,2.8128140,6, 100000000
quick,41,2.8084980,20, 100000000
radix,41,2.8084980,9, 100000000
quick,42,2.8082140,9, 100000000
radix,42,2.8082140,16, 100000000
quick,43,2.8029270,12, 100000000
radix,43,2.8029270,10, 100000000
quick,44,2.8108980,11, 100000000
radix,44,2.8108980,16, 100000000
quick,45,2.8036790,9, 100000000
radix,45,2.8036790,6, 100000000
quick,46,2.8134230,8, 100000000
radix,46,2.8134230,6, 100000000
quick,47,2.8009760,18, 100000000
radix,47,2.8009760,8, 100000000
quick,48,2.7944190,9, 100000000
radix,48,2.7944190,7, 100000000
quick,49,2.8023850,8, 100000000
radix,49,2.8023850,6, 100000000
quick,50,2.8155750,8, 100000000
radix,50,2.8155750,6, 100000000
quick,51,2.8057450,12, 100000000
radix,51,2.8057450,11, 100000000
quick,52,2.7923490,9, 100000000
radix,52,2.7923490,7, 100000000
quick,53,2.8063720,9, 100000000
radix,53,2.8063720,8, 100000000
quick,54,2.8080680,61, 100000000
radix,54,2.8080680,8, 100000000
quick,55,2.8029760,8, 100000000
radix,55,2.8029760,6, 100000000
quick,56,2.8026470,20, 100000000
radix,56,2.8026470,9, 100000000
quick,57,2.8189160,11, 100000000
radix,57,2.8189160,55, 100000000
quick,58,2.8080030,8, 100000000
radix,58,2.8080030,6, 100000000
quick,59,2.7945650,9, 100000000
radix,59,2.7945650,7, 100000000
quick,60,2.8130070,9, 100000000
radix,60,2.8130070,7, 100000000
quick,61,2.8032220,9, 100000000
radix,61,2.8032220,6, 100000000
quick,62,2.8037540,8, 100000000
radix,62,2.8037540,6, 100000000
quick,63,2.7974900,8, 100000000
radix,63,2.7974900,44, 100000000
quick,64,2.8084970,17, 100000000
radix,64,2.8084970,10, 100000000
quick,65,2.8082890,11, 100000000
radix,65,2.8082890,7, 100000000
quick,66,2.7865290,22, 100000000
radix,66,2.7865290,11, 100000000
quick,67,2.8147080,10, 100000000
radix,67,2.8147080,7, 100000000
quick,68,2.7953980,16, 100000000
radix,68,2.7953980,7, 100000000
quick,69,2.7914400,9, 100000000
radix,69,2.7914400,7, 100000000
quick,70,2.8020720,9, 100000000
radix,70,2.8020720,6, 100000000
quick,71,2.8073260,8, 100000000
radix,71,2.8073260,6, 100000000
quick,72,2.8119320,16, 100000000
radix,72,2.8119320,7, 100000000
quick,73,2.7823780,8, 100000000
radix,73,2.7823780,44, 100000000
quick,74,2.8063160,20, 100000000
radix,74,2.8063160,10, 100000000
quick,75,2.8128450,8, 100000000
radix,75,2.8128450,7, 100000000
quick,76,2.8080520,69, 100000000
radix,76,2.8080520,8, 100000000
quick,77,2.8060110,8, 100000000
radix,77,2.8060110,7, 100000000
quick,78,2.8137940,9, 100000000
radix,78,2.8137940,7, 100000000
quick,79,2.7953790,9, 100000000
radix,79,2.7953790,7, 100000000
quick,80,2.8023760,9, 100000000
radix,80,2.8023760,7, 100000000
quick,81,2.8011860,9, 100000000
radix,81,2.8011860,7, 100000000
quick,82,2.7969950,10, 100000000
radix,82,2.7969950,44, 100000000
quick,83,2.7870790,9, 100000000
radix,83,2.7870790,7, 100000000
quick,84,2.7924450,9, 100000000
radix,84,2.7924450,7, 100000000
quick,85,2.8139630,8, 100000000
radix,85,2.8139630,7, 100000000
