n_universo, k, tiempo (micro segundos), iteracion, cantidad_valores_en_arreglo
35,1,57,1, 1000000
35,2,22,1, 1000000
35,3,15,1, 1000000
35,4,12,1, 1000000
35,5,9,1, 1000000
35,6,8,1, 1000000
35,7,7,1, 1000000
35,8,6,1, 1000000
35,9,6,1, 1000000
35,10,5,1, 1000000
35,11,31,1, 1000000
35,12,3,1, 1000000
35,13,3,1, 1000000
35,14,3,1, 1000000
35,15,3,1, 1000000
35,16,2,1, 1000000
35,17,2,1, 1000000
35,18,3,1, 1000000
35,19,2,1, 1000000
35,20,2,1, 1000000
35,21,2,1, 1000000
35,22,2,1, 1000000
35,23,2,1, 1000000
35,24,2,1, 1000000
35,25,2,1, 1000000
35,26,2,1, 1000000
35,27,2,1, 1000000
35,28,2,1, 1000000
35,29,2,1, 1000000
35,30,2,1, 1000000
35,31,2,1, 1000000
35,32,1,1, 1000000
35,33,1,1, 1000000
35,34,1,1, 1000000
35,35,1,1, 1000000
35,36,1,1, 1000000
35,1,64,2, 1000000
35,2,30,2, 1000000
35,3,20,2, 1000000
35,4,14,2, 1000000
35,5,11,2, 1000000
35,6,10,2, 1000000
35,7,8,2, 1000000
35,8,7,2, 1000000
35,9,7,2, 1000000
35,10,6,2, 1000000
35,11,5,2, 1000000
35,12,5,2, 1000000
35,13,4,2, 1000000
35,14,4,2, 1000000
35,15,3,2, 1000000
35,16,3,2, 1000000
35,17,2,2, 1000000
35,18,3,2, 1000000
35,19,3,2, 1000000
35,20,3,2, 1000000
35,21,3,2, 1000000
35,22,2,2, 1000000
35,23,2,2, 1000000
35,24,2,2, 1000000
35,25,2,2, 1000000
35,26,2,2, 1000000
35,27,2,2, 1000000
35,28,3,2, 1000000
35,29,3,2, 1000000
35,30,3,2, 1000000
35,31,3,2, 1000000
35,32,2,2, 1000000
35,33,2,2, 1000000
35,34,2,2, 1000000
35,35,2,2, 1000000
35,36,2,2, 1000000
35,1,47,3, 1000000
35,2,16,3, 1000000
35,3,11,3, 1000000
35,4,8,3, 1000000
35,5,6,3, 1000000
35,6,5,3, 1000000
35,7,5,3, 1000000
35,8,4,3, 1000000
35,9,4,3, 1000000
35,10,4,3, 1000000
35,11,3,3, 1000000
35,12,3,3, 1000000
35,13,3,3, 1000000
35,14,2,3, 1000000
35,15,3,3, 1000000
35,16,2,3, 1000000
35,17,2,3, 1000000
35,18,2,3, 1000000
35,19,2,3, 1000000
35,20,2,3, 1000000
35,21,2,3, 1000000
35,22,1,3, 1000000
35,23,1,3, 1000000
35,24,1,3, 1000000
35,25,1,3, 1000000
35,26,2,3, 1000000
35,27,1,3, 1000000
35,28,1,3, 1000000
35,29,1,3, 1000000
35,30,1,3, 1000000
35,31,1,3, 1000000
35,32,1,3, 1000000
35,33,1,3, 1000000
35,34,1,3, 1000000
35,35,1,3, 1000000
35,36,1,3, 1000000
35,1,57,4, 1000000
35,2,23,4, 1000000
35,3,16,4, 1000000
35,4,21,4, 1000000
35,5,8,4, 1000000
35,6,7,4, 1000000
35,7,6,4, 1000000
35,8,5,4, 1000000
35,9,8,4, 1000000
35,10,6,4, 1000000
35,11,5,4, 1000000
35,12,5,4, 1000000
35,13,4,4, 1000000
35,14,4,4, 1000000
35,15,4,4, 1000000
35,16,3,4, 1000000
35,17,3,4, 1000000
35,18,3,4, 1000000
35,19,3,4, 1000000
35,20,3,4, 1000000
35,21,2,4, 1000000
35,22,2,4, 1000000
35,23,2,4, 1000000
35,24,2,4, 1000000
35,25,2,4, 1000000
35,26,2,4, 1000000
35,27,2,4, 1000000
35,28,2,4, 1000000
35,29,2,4, 1000000
35,30,2,4, 1000000
35,31,3,4, 1000000
35,32,2,4, 1000000
