n_universo, k, tiempo (micro segundos), iteracion, cantidad_valores_en_arreglo
5,1,40,1, 1000000
5,2,21,1, 1000000
5,3,9,1, 1000000
5,4,7,1, 1000000
5,5,5,1, 1000000
5,6,8,1, 1000000
5,1,37,2, 1000000
5,2,14,2, 1000000
5,3,8,2, 1000000
5,4,6,2, 1000000
5,5,5,2, 1000000
5,6,4,2, 1000000
5,1,37,3, 1000000
5,2,14,3, 1000000
5,3,9,3, 1000000
5,4,7,3, 1000000
5,5,6,3, 1000000
5,6,5,3, 1000000
5,1,38,4, 1000000
5,2,18,4, 1000000
5,3,13,4, 1000000
5,4,10,4, 1000000
5,5,9,4, 1000000
5,6,8,4, 1000000
5,1,35,5, 1000000
5,2,17,5, 1000000
5,3,12,5, 1000000
5,4,17,5, 1000000
5,5,11,5, 1000000
5,6,8,5, 1000000
5,1,46,6, 1000000
5,2,25,6, 1000000
5,3,10,6, 1000000
5,4,7,6, 1000000
5,5,6,6, 1000000
5,6,5,6, 1000000
5,1,35,7, 1000000
5,2,14,7, 1000000
5,3,10,7, 1000000
5,4,8,7, 1000000
5,5,6,7, 1000000
5,6,5,7, 1000000
5,1,49,8, 1000000
5,2,19,8, 1000000
5,3,13,8, 1000000
5,4,10,8, 1000000
5,5,8,8, 1000000
5,6,6,8, 1000000
5,1,40,9, 1000000
5,2,21,9, 1000000
5,3,9,9, 1000000
5,4,7,9, 1000000
5,5,5,9, 1000000
5,6,5,9, 1000000
5,1,32,10, 1000000
5,2,54,10, 1000000
5,3,8,10, 1000000
5,4,6,10, 1000000
5,5,5,10, 1000000
5,6,4,10, 1000000
