n_universo, k, tiempo (micro segundos), iteracion, cantidad_valores_en_arreglo
24,1,64,1, 1000000
24,2,19,1, 1000000
24,3,13,1, 1000000
24,4,10,1, 1000000
24,5,8,1, 1000000
24,6,7,1, 1000000
24,7,6,1, 1000000
24,8,5,1, 1000000
24,9,5,1, 1000000
24,10,4,1, 1000000
24,11,4,1, 1000000
24,12,4,1, 1000000
24,13,3,1, 1000000
24,14,3,1, 1000000
24,15,3,1, 1000000
24,16,3,1, 1000000
24,17,2,1, 1000000
24,18,2,1, 1000000
24,19,3,1, 1000000
24,20,2,1, 1000000
24,21,2,1, 1000000
24,22,2,1, 1000000
24,23,2,1, 1000000
24,24,2,1, 1000000
24,25,2,1, 1000000
24,1,43,2, 1000000
24,2,22,2, 1000000
24,3,9,2, 1000000
24,4,7,2, 1000000
24,5,5,2, 1000000
24,6,5,2, 1000000
24,7,5,2, 1000000
24,8,3,2, 1000000
24,9,3,2, 1000000
24,10,3,2, 1000000
24,11,3,2, 1000000
24,12,2,2, 1000000
24,13,2,2, 1000000
24,14,2,2, 1000000
24,15,2,2, 1000000
24,16,2,2, 1000000
24,17,2,2, 1000000
24,18,2,2, 1000000
24,19,2,2, 1000000
24,20,2,2, 1000000
24,21,2,2, 1000000
24,22,1,2, 1000000
24,23,1,2, 1000000
24,24,2,2, 1000000
24,25,1,2, 1000000
24,1,46,3, 1000000
24,2,24,3, 1000000
24,3,11,3, 1000000
24,4,8,3, 1000000
24,5,6,3, 1000000
24,6,5,3, 1000000
24,7,5,3, 1000000
24,8,4,3, 1000000
24,9,4,3, 1000000
24,10,4,3, 1000000
24,11,3,3, 1000000
24,12,3,3, 1000000
24,13,2,3, 1000000
24,14,3,3, 1000000
24,15,2,3, 1000000
24,16,2,3, 1000000
24,17,2,3, 1000000
24,18,2,3, 1000000
24,19,2,3, 1000000
24,20,2,3, 1000000
24,21,2,3, 1000000
24,22,1,3, 1000000
24,23,1,3, 1000000
24,24,1,3, 1000000
24,25,1,3, 1000000
24,1,60,4, 1000000
24,2,76,4, 1000000
24,3,12,4, 1000000
24,4,9,4, 1000000
24,5,8,4, 1000000
24,6,6,4, 1000000
24,7,6,4, 1000000
24,8,5,4, 1000000
24,9,5,4, 1000000
24,10,4,4, 1000000
24,11,4,4, 1000000
24,12,4,4, 1000000
24,13,3,4, 1000000
24,14,3,4, 1000000
24,15,3,4, 1000000
24,16,2,4, 1000000
24,17,2,4, 1000000
24,18,2,4, 1000000
24,19,2,4, 1000000
24,20,2,4, 1000000
24,21,2,4, 1000000
24,22,2,4, 1000000
24,23,2,4, 1000000
24,24,2,4, 1000000
24,25,2,4, 1000000
24,1,59,5, 1000000
24,2,26,5, 1000000
24,3,12,5, 1000000
24,4,9,5, 1000000
24,5,7,5, 1000000
24,6,6,5, 1000000
24,7,6,5, 1000000
24,8,5,5, 1000000
24,9,4,5, 1000000
24,10,4,5, 1000000
24,11,3,5, 1000000
24,12,4,5, 1000000
24,13,3,5, 1000000
24,14,3,5, 1000000
24,15,3,5, 1000000
24,16,2,5, 1000000
24,17,2,5, 1000000
24,18,2,5, 1000000
24,19,2,5, 1000000
24,20,2,5, 1000000
24,21,2,5, 1000000
24,22,2,5, 1000000
24,23,2,5, 1000000
24,24,2,5, 1000000
24,25,2,5, 1000000
24,1,48,6, 1000000
24,2,94,6, 1000000
24,3,10,6, 1000000
24,4,7,6, 1000000
24,5,6,6, 1000000
24,6,5,6, 1000000
24,7,5,6, 1000000
24,8,4,6, 1000000
24,9,4,6, 1000000
24,10,3,6, 1000000
24,11,3,6, 1000000
24,12,3,6, 1000000
24,13,2,6, 1000000
24,14,2,6, 1000000
24,15,2,6, 1000000
24,16,2,6, 1000000
24,17,2,6, 1000000
24,18,2,6, 1000000
24,19,2,6, 1000000
24,20,2,6, 1000000
24,21,2,6, 1000000
24,22,1,6, 1000000
24,23,1,6, 1000000
24,24,1,6, 1000000
24,25,1,6, 1000000
24,1,62,7, 1000000
24,2,25,7, 1000000
24,3,18,7, 1000000
24,4,33,7, 1000000
24,5,13,7, 1000000
24,6,11,7, 1000000
24,7,10,7, 1000000
24,8,7,7, 1000000
24,9,8,7, 1000000
24,10,7,7, 1000000
24,11,5,7, 1000000
24,12,5,7, 1000000
24,13,4,7, 1000000
24,14,5,7, 1000000
24,15,4,7, 1000000
24,16,3,7, 1000000
24,17,4,7, 1000000
24,18,3,7, 1000000
24,19,3,7, 1000000
24,20,3,7, 1000000
24,21,5,7, 1000000
24,22,3,7, 1000000
24,23,3,7, 1000000
24,24,3,7, 1000000
24,25,3,7, 1000000
24,1,51,8, 1000000
24,2,20,8, 1000000
24,3,22,8, 1000000
24,4,8,8, 1000000
24,5,7,8, 1000000
24,6,6,8, 1000000
24,7,6,8, 1000000
24,8,4,8, 1000000
24,9,4,8, 1000000
24,10,4,8, 1000000
24,11,3,8, 1000000
24,12,3,8, 1000000
24,13,3,8, 1000000
24,14,3,8, 1000000
24,15,3,8, 1000000
24,16,2,8, 1000000
24,17,2,8, 1000000
24,18,2,8, 1000000
24,19,2,8, 1000000
24,20,2,8, 1000000
24,21,2,8, 1000000
24,22,1,8, 1000000
24,23,1,8, 1000000
24,24,1,8, 1000000
24,25,2,8, 1000000
24,1,72,9, 1000000
24,2,22,9, 1000000
24,3,15,9, 1000000
24,4,12,9, 1000000
24,5,9,9, 1000000
