n_universo, k, tiempo (micro segundos), iteracion, cantidad_valores_en_arreglo
60,1,212,1, 1000000
60,2,23,1, 1000000
60,3,16,1, 1000000
60,4,12,1, 1000000
60,5,10,1, 1000000
60,6,9,1, 1000000
60,7,8,1, 1000000
60,8,6,1, 1000000
60,9,6,1, 1000000
60,10,6,1, 1000000
60,11,5,1, 1000000
60,12,5,1, 1000000
60,13,4,1, 1000000
60,14,4,1, 1000000
60,15,4,1, 1000000
60,16,3,1, 1000000
60,17,3,1, 1000000
60,18,3,1, 1000000
60,19,3,1, 1000000
60,20,3,1, 1000000
60,21,3,1, 1000000
60,22,3,1, 1000000
60,23,2,1, 1000000
60,24,2,1, 1000000
60,25,2,1, 1000000
60,26,2,1, 1000000
60,27,3,1, 1000000
60,28,2,1, 1000000
60,29,2,1, 1000000
60,30,2,1, 1000000
60,31,2,1, 1000000
60,32,2,1, 1000000
60,33,1,1, 1000000
60,34,2,1, 1000000
60,35,1,1, 1000000
60,36,1,1, 1000000
60,37,1,1, 1000000
60,38,1,1, 1000000
60,39,1,1, 1000000
60,40,2,1, 1000000
60,41,2,1, 1000000
60,42,2,1, 1000000
60,43,2,1, 1000000
60,44,3,1, 1000000
60,45,3,1, 1000000
60,46,4,1, 1000000
60,47,3,1, 1000000
60,48,2,1, 1000000
60,49,3,1, 1000000
60,50,3,1, 1000000
60,51,3,1, 1000000
60,52,3,1, 1000000
60,53,3,1, 1000000
60,54,3,1, 1000000
60,55,3,1, 1000000
60,56,3,1, 1000000
60,57,3,1, 1000000
60,58,3,1, 1000000
60,59,2,1, 1000000
60,60,3,1, 1000000
60,61,3,1, 1000000
60,1,59,2, 1000000
60,2,19,2, 1000000
60,3,14,2, 1000000
60,4,12,2, 1000000
60,5,10,2, 1000000
60,6,9,2, 1000000
60,7,8,2, 1000000
60,8,7,2, 1000000
60,9,7,2, 1000000
60,10,6,2, 1000000
60,11,6,2, 1000000
60,12,5,2, 1000000
60,13,5,2, 1000000
60,14,5,2, 1000000
60,15,5,2, 1000000
60,16,4,2, 1000000
60,17,4,2, 1000000
60,18,4,2, 1000000
60,19,4,2, 1000000
60,20,4,2, 1000000
60,21,4,2, 1000000
60,22,3,2, 1000000
60,23,3,2, 1000000
60,24,3,2, 1000000
60,25,3,2, 1000000
60,26,3,2, 1000000
60,27,3,2, 1000000
60,28,3,2, 1000000
60,29,3,2, 1000000
60,30,3,2, 1000000
60,31,3,2, 1000000
60,32,2,2, 1000000
60,33,2,2, 1000000
60,34,2,2, 1000000
60,35,2,2, 1000000
60,36,2,2, 1000000
60,37,2,2, 1000000
60,38,2,2, 1000000
60,39,2,2, 1000000
60,40,2,2, 1000000
60,41,2,2, 1000000
60,42,2,2, 1000000
60,43,2,2, 1000000
60,44,2,2, 1000000
60,45,2,2, 1000000
60,46,2,2, 1000000
60,47,2,2, 1000000
60,48,2,2, 1000000
60,49,2,2, 1000000
60,50,2,2, 1000000
60,51,2,2, 1000000
60,52,2,2, 1000000
60,53,2,2, 1000000
60,54,2,2, 1000000
60,55,2,2, 1000000
60,56,2,2, 1000000
60,57,2,2, 1000000
60,58,2,2, 1000000
60,59,2,2, 1000000
60,60,2,2, 1000000
60,61,2,2, 1000000
60,1,65,3, 1000000
60,2,29,3, 1000000
60,3,25,3, 1000000
60,4,14,3, 1000000
60,5,12,3, 1000000
60,6,10,3, 1000000
60,7,10,3, 1000000
60,8,8,3, 1000000
60,9,8,3, 1000000
60,10,7,3, 1000000
60,11,6,3, 1000000
60,12,6,3, 1000000
60,13,5,3, 1000000
60,14,5,3, 1000000
60,15,5,3, 1000000
60,16,5,3, 1000000
60,17,4,3, 1000000
60,18,5,3, 1000000
60,19,4,3, 1000000
60,20,4,3, 1000000
60,21,4,3, 1000000
60,22,3,3, 1000000
60,23,3,3, 1000000
60,24,3,3, 1000000
60,25,3,3, 1000000
60,26,3,3, 1000000
60,27,3,3, 1000000
60,28,3,3, 1000000
60,29,3,3, 1000000
60,30,3,3, 1000000
60,31,3,3, 1000000
60,32,2,3, 1000000
60,33,2,3, 1000000
60,34,2,3, 1000000
60,35,2,3, 1000000
60,36,2,3, 1000000
60,37,2,3, 1000000
60,38,2,3, 1000000
60,39,2,3, 1000000
60,40,2,3, 1000000
60,41,2,3, 1000000
60,42,2,3, 1000000
60,43,2,3, 1000000
60,44,2,3, 1000000
60,45,2,3, 1000000
60,46,2,3, 1000000
60,47,2,3, 1000000
60,48,2,3, 1000000
60,49,2,3, 1000000
60,50,2,3, 1000000
60,51,2,3, 1000000
60,52,2,3, 1000000
60,53,2,3, 1000000
60,54,2,3, 1000000
60,55,2,3, 1000000
60,56,2,3, 1000000
60,57,2,3, 1000000
60,58,2,3, 1000000
60,59,2,3, 1000000
60,60,2,3, 1000000
60,61,2,3, 1000000
60,1,49,4, 1000000
60,2,22,4, 1000000
60,3,17,4, 1000000
60,4,51,4, 1000000
60,5,11,4, 1000000
60,6,14,4, 1000000
60,7,7,4, 1000000
60,8,6,4, 1000000
60,9,6,4, 1000000
60,10,5,4, 1000000
60,11,5,4, 1000000
60,12,5,4, 1000000
60,13,4,4, 1000000
60,14,4,4, 1000000
60,15,4,4, 1000000
60,16,3,4, 1000000
60,17,4,4, 1000000
60,18,4,4, 1000000
60,19,3,4, 1000000
60,20,3,4, 1000000
60,21,3,4, 1000000
60,22,2,4, 1000000
60,23,3,4, 1000000
60,24,3,4, 1000000
60,25,52,4, 1000000
60,26,21,4, 1000000
60,27,57,4, 1000000
60,28,3,4, 1000000
60,29,3,4, 1000000
60,30,3,4, 1000000
60,31,3,4, 1000000
60,32,12,4, 1000000
60,33,5,4, 1000000
60,34,2,4, 1000000
60,35,2,4, 1000000
60,36,2,4, 1000000
60,37,2,4, 1000000
60,38,1,4, 1000000
60,39,1,4, 1000000
