s_name,repeticion,gen_time(s),sort_time(us), cantidad_valores_en_arreglo
quick,1,2.8184890,8, 100000000
radix,1,2.8184890,11, 100000000
quick,2,2.7667510,8, 100000000
radix,2,2.7667510,11, 100000000
quick,3,2.7550340,8, 100000000
radix,3,2.7550340,11, 100000000
quick,4,2.7573630,9, 100000000
radix,4,2.7573630,13, 100000000
quick,5,2.7685470,10, 100000000
radix,5,2.7685470,12, 100000000
quick,6,2.7698760,10, 100000000
radix,6,2.7698760,12, 100000000
quick,7,2.7557970,8, 100000000
radix,7,2.7557970,11, 100000000
quick,8,2.7712150,14, 100000000
radix,8,2.7712150,19, 100000000
quick,9,2.7918370,9, 100000000
radix,9,2.7918370,47, 100000000
quick,10,2.7777290,9, 100000000
radix,10,2.7777290,27, 100000000
quick,11,2.7817120,18, 100000000
radix,11,2.7817120,15, 100000000
quick,12,2.7711360,10, 100000000
radix,12,2.7711360,21, 100000000
quick,13,2.7875720,8, 100000000
radix,13,2.7875720,11, 100000000
quick,14,2.7822470,48, 100000000
radix,14,2.7822470,14, 100000000
quick,15,2.7946510,10, 100000000
radix,15,2.7946510,13, 100000000
quick,16,2.7825090,9, 100000000
radix,16,2.7825090,11, 100000000
quick,17,2.7834770,9, 100000000
radix,17,2.7834770,26, 100000000
quick,18,2.7897670,9, 100000000
radix,18,2.7897670,20, 100000000
quick,19,2.7853530,19, 100000000
radix,19,2.7853530,33, 100000000
quick,20,2.7695210,87, 100000000
radix,20,2.7695210,41, 100000000
quick,21,2.7754010,8, 100000000
radix,21,2.7754010,11, 100000000
quick,22,2.7834680,8, 100000000
radix,22,2.7834680,12, 100000000
quick,23,2.7802260,8, 100000000
radix,23,2.7802260,11, 100000000
quick,24,2.7964890,9, 100000000
radix,24,2.7964890,27, 100000000
quick,25,2.7715470,8, 100000000
radix,25,2.7715470,11, 100000000
quick,26,2.7757160,10, 100000000
radix,26,2.7757160,17, 100000000
quick,27,2.7685480,9, 100000000
radix,27,2.7685480,32, 100000000
quick,28,2.7787960,19, 100000000
radix,28,2.7787960,18, 100000000
quick,29,2.7875330,9, 100000000
radix,29,2.7875330,12, 100000000
quick,30,2.7912540,9, 100000000
radix,30,2.7912540,14, 100000000
quick,31,2.8224200,10, 100000000
radix,31,2.8224200,13, 100000000
quick,32,2.7725970,56, 100000000
radix,32,2.7725970,15, 100000000
quick,33,2.7860680,11, 100000000
radix,33,2.7860680,13, 100000000
quick,34,2.7824090,17, 100000000
radix,34,2.7824090,13, 100000000
quick,35,2.7919540,9, 100000000
radix,35,2.7919540,11, 100000000
quick,36,2.7682070,9, 100000000
radix,36,2.7682070,11, 100000000
quick,37,2.7880310,15, 100000000
radix,37,2.7880310,12, 100000000
quick,38,2.8026840,8, 100000000
radix,38,2.8026840,11, 100000000
quick,39,2.7736350,9, 100000000
radix,39,2.7736350,12, 100000000
quick,40,2.7656570,21, 100000000
radix,40,2.7656570,16, 100000000
quick,41,2.7512440,9, 100000000
radix,41,2.7512440,11, 100000000
quick,42,2.7731140,8, 100000000
radix,42,2.7731140,11, 100000000
quick,43,2.7657730,8, 100000000
radix,43,2.7657730,11, 100000000
quick,44,2.7768150,8, 100000000
radix,44,2.7768150,11, 100000000
quick,45,2.7624540,10, 100000000
radix,45,2.7624540,14, 100000000
quick,46,2.7612930,9, 100000000
radix,46,2.7612930,11, 100000000
quick,47,2.7745300,14, 100000000
radix,47,2.7745300,22, 100000000
quick,48,2.7682590,9, 100000000
radix,48,2.7682590,11, 100000000
quick,49,2.7712670,18, 100000000
radix,49,2.7712670,15, 100000000
quick,50,2.7837030,18, 100000000
radix,50,2.7837030,15, 100000000
quick,51,2.8003960,17, 100000000
radix,51,2.8003960,14, 100000000
quick,52,2.7885610,9, 100000000
radix,52,2.7885610,15, 100000000
quick,53,2.7996090,12, 100000000
radix,53,2.7996090,35, 100000000
quick,54,2.7893130,9, 100000000
radix,54,2.7893130,11, 100000000
quick,55,2.7907560,9, 100000000
radix,55,2.7907560,13, 100000000
quick,56,2.7973610,9, 100000000
radix,56,2.7973610,11, 100000000
quick,57,2.7805740,9, 100000000
radix,57,2.7805740,11, 100000000
quick,58,2.7812800,17, 100000000
radix,58,2.7812800,14, 100000000
quick,59,2.7682130,17, 100000000
radix,59,2.7682130,14, 100000000
quick,60,2.7919490,61, 100000000
radix,60,2.7919490,38, 100000000
quick,61,2.8708310,9, 100000000
radix,61,2.8708310,11, 100000000
quick,62,2.8867440,10, 100000000
radix,62,2.8867440,14, 100000000
quick,63,2.8234970,18, 100000000
radix,63,2.8234970,16, 100000000
