s_name,repeticion,gen_time(s),sort_time(us), cantidad_valores_en_arreglo
quick,1,2.7967670,11, 100000000
radix,1,2.7967670,17, 100000000
quick,2,2.8003090,11, 100000000
radix,2,2.8003090,15, 100000000
quick,3,2.7729090,19, 100000000
radix,3,2.7729090,20, 100000000
quick,4,2.7700570,9, 100000000
radix,4,2.7700570,13, 100000000
quick,5,2.7759590,17, 100000000
radix,5,2.7759590,18, 100000000
quick,6,2.7609990,8, 100000000
radix,6,2.7609990,14, 100000000
quick,7,2.7697500,11, 100000000
radix,7,2.7697500,14, 100000000
quick,8,2.7590560,9, 100000000
radix,8,2.7590560,30, 100000000
quick,9,2.7692680,9, 100000000
radix,9,2.7692680,15, 100000000
quick,10,2.7659930,10, 100000000
radix,10,2.7659930,25, 100000000
quick,11,2.7628040,9, 100000000
radix,11,2.7628040,14, 100000000
quick,12,2.7685800,9, 100000000
radix,12,2.7685800,14, 100000000
quick,13,2.7667150,64, 100000000
radix,13,2.7667150,15, 100000000
quick,14,2.7699160,8, 100000000
radix,14,2.7699160,50, 100000000
quick,15,2.7656680,20, 100000000
radix,15,2.7656680,23, 100000000
quick,16,2.7764870,26, 100000000
radix,16,2.7764870,14, 100000000
quick,17,2.7672490,9, 100000000
radix,17,2.7672490,17, 100000000
quick,18,2.7756580,24, 100000000
radix,18,2.7756580,13, 100000000
quick,19,2.7724710,10, 100000000
radix,19,2.7724710,23, 100000000
quick,20,2.7754210,10, 100000000
radix,20,2.7754210,15, 100000000
quick,21,2.7748170,18, 100000000
radix,21,2.7748170,18, 100000000
quick,22,2.7729400,9, 100000000
radix,22,2.7729400,13, 100000000
quick,23,2.7849490,8, 100000000
radix,23,2.7849490,13, 100000000
quick,24,2.7756250,10, 100000000
radix,24,2.7756250,18, 100000000
quick,25,2.7711510,9, 100000000
radix,25,2.7711510,15, 100000000
quick,26,2.7559120,96, 100000000
radix,26,2.7559120,175, 100000000
quick,27,2.7811950,8, 100000000
radix,27,2.7811950,13, 100000000
quick,28,2.7616630,10, 100000000
radix,28,2.7616630,13, 100000000
quick,29,2.7754170,66, 100000000
radix,29,2.7754170,66, 100000000
quick,30,2.7869840,10, 100000000
radix,30,2.7869840,15, 100000000
quick,31,2.7732030,9, 100000000
radix,31,2.7732030,13, 100000000
quick,32,2.7946970,9, 100000000
radix,32,2.7946970,13, 100000000
quick,33,2.8012210,8, 100000000
radix,33,2.8012210,13, 100000000
quick,34,2.8030150,8, 100000000
radix,34,2.8030150,13, 100000000
quick,35,2.7926690,9, 100000000
radix,35,2.7926690,23, 100000000
quick,36,2.7833080,17, 100000000
radix,36,2.7833080,23, 100000000
quick,37,2.7592950,17, 100000000
radix,37,2.7592950,16, 100000000
quick,38,2.7609470,13, 100000000
radix,38,2.7609470,32, 100000000
quick,39,2.7681090,9, 100000000
radix,39,2.7681090,14, 100000000
quick,40,2.7647580,10, 100000000
radix,40,2.7647580,15, 100000000
quick,41,2.7698260,8, 100000000
radix,41,2.7698260,13, 100000000
quick,42,2.7490350,8, 100000000
radix,42,2.7490350,13, 100000000
quick,43,2.7631070,9, 100000000
radix,43,2.7631070,15, 100000000
quick,44,2.7530550,9, 100000000
radix,44,2.7530550,16, 100000000
quick,45,2.7665800,8, 100000000
radix,45,2.7665800,13, 100000000
quick,46,2.7563410,14, 100000000
radix,46,2.7563410,28, 100000000
quick,47,2.7734640,9, 100000000
radix,47,2.7734640,13, 100000000
quick,48,2.7678900,9, 100000000
radix,48,2.7678900,14, 100000000
quick,49,2.7636590,9, 100000000
radix,49,2.7636590,30, 100000000
quick,50,2.7686120,10, 100000000
radix,50,2.7686120,41, 100000000
quick,51,2.7573140,13, 100000000
radix,51,2.7573140,27, 100000000
quick,52,2.7916200,10, 100000000
radix,52,2.7916200,33, 100000000
quick,53,2.7567820,9, 100000000
radix,53,2.7567820,38, 100000000
quick,54,2.7767370,9, 100000000
radix,54,2.7767370,13, 100000000
quick,55,2.7715840,11, 100000000
radix,55,2.7715840,15, 100000000
quick,56,2.7790430,11, 100000000
radix,56,2.7790430,16, 100000000
quick,57,2.7671560,13, 100000000
radix,57,2.7671560,21, 100000000
quick,58,2.7721480,11, 100000000
radix,58,2.7721480,18, 100000000
quick,59,2.7758500,9, 100000000
radix,59,2.7758500,15, 100000000
quick,60,2.7814710,9, 100000000
radix,60,2.7814710,14, 100000000
quick,61,2.8112580,10, 100000000
radix,61,2.8112580,20, 100000000
quick,62,2.8299150,19, 100000000
radix,62,2.8299150,19, 100000000
quick,63,2.8273520,8, 100000000
radix,63,2.8273520,13, 100000000
quick,64,2.7892400,16, 100000000
radix,64,2.7892400,15, 100000000
quick,65,2.8306390,8, 100000000
radix,65,2.8306390,13, 100000000
quick,66,2.8437000,9, 100000000
radix,66,2.8437000,14, 100000000
quick,67,2.7898120,10, 100000000
radix,67,2.7898120,14, 100000000
quick,68,2.7969760,9, 100000000
radix,68,2.7969760,13, 100000000
quick,69,2.8036300,9, 100000000
radix,69,2.8036300,18, 100000000
quick,70,2.8001470,10, 100000000
radix,70,2.8001470,27, 100000000
quick,71,2.7841220,11, 100000000
radix,71,2.7841220,29, 100000000
quick,72,2.8023700,24, 100000000
radix,72,2.8023700,25, 100000000
quick,73,2.7785600,13, 100000000
radix,73,2.7785600,109, 100000000
quick,74,2.7967610,8, 100000000
radix,74,2.7967610,13, 100000000
quick,75,2.7945710,9, 100000000
radix,75,2.7945710,15, 100000000
quick,76,2.7801110,9, 100000000
radix,76,2.7801110,16, 100000000
quick,77,2.7885610,9, 100000000
radix,77,2.7885610,13, 100000000
quick,78,2.7637060,9, 100000000
radix,78,2.7637060,27, 100000000
quick,79,2.7755400,19, 100000000
radix,79,2.7755400,21, 100000000
quick,80,2.7651340,25, 100000000
radix,80,2.7651340,13, 100000000
quick,81,2.7659600,9, 100000000
radix,81,2.7659600,13, 100000000
quick,82,2.7582270,10, 100000000
radix,82,2.7582270,20, 100000000
quick,83,2.7642880,17, 100000000
radix,83,2.7642880,17, 100000000
quick,84,2.7620180,67, 100000000
radix,84,2.7620180,29, 100000000
quick,85,2.7629930,8, 100000000
radix,85,2.7629930,13, 100000000
quick,86,2.7790240,17, 100000000
radix,86,2.7790240,14, 100000000
quick,87,2.7502820,8, 100000000
radix,87,2.7502820,14, 100000000
quick,88,2.7812540,11, 100000000
radix,88,2.7812540,17, 100000000
quick,89,2.7546950,8, 100000000
radix,89,2.7546950,13, 100000000
quick,90,2.7786510,9, 100000000
radix,90,2.7786510,14, 100000000
quick,91,2.7714520,8, 100000000
radix,91,2.7714520,14, 100000000
quick,92,2.7780050,9, 100000000
radix,92,2.7780050,15, 100000000
quick,93,2.7963610,18, 100000000
radix,93,2.7963610,22, 100000000
quick,94,2.7851910,9, 100000000
radix,94,2.7851910,32, 100000000
quick,95,2.7717790,8, 100000000
radix,95,2.7717790,13, 100000000
quick,96,2.7591230,17, 100000000
radix,96,2.7591230,16, 100000000
quick,97,2.7856110,9, 100000000
radix,97,2.7856110,14, 100000000
quick,98,2.7716660,9, 100000000
radix,98,2.7716660,14, 100000000
quick,99,2.7806950,17, 100000000
radix,99,2.7806950,15, 100000000
quick,100,2.7783880,18, 100000000
radix,100,2.7783880,16, 100000000
