n_universo, k, tiempo (micro segundos), iteracion, cantidad_valores_en_arreglo
13,1,34,1, 1000000
13,2,17,1, 1000000
13,3,8,1, 1000000
13,4,6,1, 1000000
13,5,5,1, 1000000
13,6,4,1, 1000000
13,7,4,1, 1000000
13,8,3,1, 1000000
13,9,3,1, 1000000
13,10,3,1, 1000000
13,11,2,1, 1000000
13,12,2,1, 1000000
13,13,2,1, 1000000
13,14,2,1, 1000000
13,1,43,2, 1000000
13,2,12,2, 1000000
13,3,89,2, 1000000
13,4,46,2, 1000000
13,5,5,2, 1000000
13,6,7,2, 1000000
13,7,6,2, 1000000
13,8,5,2, 1000000
13,9,5,2, 1000000
13,10,49,2, 1000000
13,11,4,2, 1000000
13,12,4,2, 1000000
13,13,4,2, 1000000
13,14,4,2, 1000000
13,1,45,3, 1000000
13,2,11,3, 1000000
13,3,49,3, 1000000
13,4,6,3, 1000000
13,5,41,3, 1000000
13,6,4,3, 1000000
13,7,4,3, 1000000
13,8,3,3, 1000000
13,9,3,3, 1000000
13,10,3,3, 1000000
13,11,2,3, 1000000
13,12,2,3, 1000000
13,13,2,3, 1000000
13,14,2,3, 1000000
13,1,36,4, 1000000
13,2,14,4, 1000000
13,3,8,4, 1000000
13,4,6,4, 1000000
13,5,5,4, 1000000
13,6,4,4, 1000000
13,7,4,4, 1000000
13,8,22,4, 1000000
13,9,3,4, 1000000
13,10,3,4, 1000000
13,11,2,4, 1000000
13,12,2,4, 1000000
13,13,2,4, 1000000
13,14,2,4, 1000000
13,1,40,5, 1000000
13,2,23,5, 1000000
13,3,9,5, 1000000
13,4,6,5, 1000000
13,5,5,5, 1000000
13,6,4,5, 1000000
13,7,4,5, 1000000
13,8,3,5, 1000000
13,9,3,5, 1000000
13,10,3,5, 1000000
13,11,2,5, 1000000
13,12,2,5, 1000000
13,13,2,5, 1000000
13,14,2,5, 1000000
13,1,35,6, 1000000
13,2,16,6, 1000000
13,3,8,6, 1000000
13,4,6,6, 1000000
13,5,5,6, 1000000
13,6,4,6, 1000000
13,7,4,6, 1000000
13,8,3,6, 1000000
13,9,3,6, 1000000
13,10,3,6, 1000000
13,11,2,6, 1000000
13,12,2,6, 1000000
13,13,2,6, 1000000
13,14,2,6, 1000000
13,1,73,7, 1000000
13,2,12,7, 1000000
13,3,8,7, 1000000
13,4,6,7, 1000000
13,5,5,7, 1000000
13,6,46,7, 1000000
13,7,50,7, 1000000
13,8,4,7, 1000000
13,9,5,7, 1000000
13,10,3,7, 1000000
13,11,2,7, 1000000
13,12,2,7, 1000000
13,13,2,7, 1000000
13,14,4,7, 1000000
13,1,36,8, 1000000
13,2,15,8, 1000000
13,3,10,8, 1000000
13,4,8,8, 1000000
13,5,7,8, 1000000
13,6,6,8, 1000000
13,7,6,8, 1000000
13,8,5,8, 1000000
13,9,5,8, 1000000
13,10,4,8, 1000000
13,11,4,8, 1000000
13,12,4,8, 1000000
13,13,3,8, 1000000
13,14,3,8, 1000000
13,1,45,9, 1000000
13,2,19,9, 1000000
13,3,15,9, 1000000
13,4,26,9, 1000000
13,5,8,9, 1000000
13,6,7,9, 1000000
13,7,7,9, 1000000
13,8,6,9, 1000000
13,9,6,9, 1000000
13,10,5,9, 1000000
13,11,5,9, 1000000
13,12,4,9, 1000000
13,13,4,9, 1000000
13,14,4,9, 1000000
13,1,40,10, 1000000
13,2,24,10, 1000000
13,3,10,10, 1000000
13,4,8,10, 1000000
13,5,7,10, 1000000
13,6,6,10, 1000000
13,7,6,10, 1000000
13,8,5,10, 1000000
13,9,5,10, 1000000
13,10,4,10, 1000000
13,11,3,10, 1000000
13,12,4,10, 1000000
13,13,3,10, 1000000
13,14,3,10, 1000000
