s_name,repeticion,gen_time(s),sort_time(us), cantidad_valores_en_arreglo
quick,1,2.7913540,10, 100000000
radix,1,2.7913540,13, 100000000
quick,2,2.7501600,9, 100000000
radix,2,2.7501600,11, 100000000
quick,3,2.7621520,8, 100000000
radix,3,2.7621520,9, 100000000
quick,4,2.7645920,8, 100000000
radix,4,2.7645920,10, 100000000
quick,5,2.7524940,8, 100000000
radix,5,2.7524940,9, 100000000
quick,6,2.7574430,9, 100000000
radix,6,2.7574430,11, 100000000
quick,7,2.7541740,8, 100000000
radix,7,2.7541740,10, 100000000
quick,8,2.7636700,9, 100000000
radix,8,2.7636700,9, 100000000
quick,9,2.7469540,15, 100000000
radix,9,2.7469540,24, 100000000
quick,10,2.7498440,9, 100000000
radix,10,2.7498440,10, 100000000
quick,11,2.7584830,8, 100000000
radix,11,2.7584830,9, 100000000
quick,12,2.7651810,8, 100000000
radix,12,2.7651810,43, 100000000
quick,13,2.7583340,10, 100000000
radix,13,2.7583340,12, 100000000
quick,14,2.7555010,18, 100000000
radix,14,2.7555010,12, 100000000
quick,15,2.7535530,8, 100000000
radix,15,2.7535530,9, 100000000
quick,16,2.7474700,9, 100000000
radix,16,2.7474700,10, 100000000
quick,17,2.7471780,18, 100000000
radix,17,2.7471780,14, 100000000
quick,18,2.7495120,9, 100000000
radix,18,2.7495120,26, 100000000
quick,19,2.7686320,9, 100000000
radix,19,2.7686320,9, 100000000
quick,20,2.7528190,20, 100000000
radix,20,2.7528190,9, 100000000
quick,21,2.7630480,8, 100000000
radix,21,2.7630480,10, 100000000
quick,22,2.7503550,8, 100000000
radix,22,2.7503550,9, 100000000
quick,23,2.7514890,8, 100000000
radix,23,2.7514890,9, 100000000
quick,24,2.7487660,8, 100000000
radix,24,2.7487660,9, 100000000
quick,25,2.7453450,8, 100000000
radix,25,2.7453450,26, 100000000
quick,26,2.8387590,8, 100000000
radix,26,2.8387590,9, 100000000
quick,27,2.7642680,9, 100000000
radix,27,2.7642680,9, 100000000
quick,28,2.7603040,18, 100000000
radix,28,2.7603040,13, 100000000
quick,29,2.7526730,8, 100000000
radix,29,2.7526730,10, 100000000
quick,30,2.7509700,9, 100000000
radix,30,2.7509700,10, 100000000
quick,31,2.7513700,8, 100000000
radix,31,2.7513700,9, 100000000
quick,32,2.7764330,10, 100000000
radix,32,2.7764330,12, 100000000
quick,33,2.7670970,11, 100000000
radix,33,2.7670970,14, 100000000
quick,34,2.7397640,15, 100000000
radix,34,2.7397640,10, 100000000
quick,35,2.7503170,8, 100000000
radix,35,2.7503170,9, 100000000
quick,36,2.7532580,8, 100000000
radix,36,2.7532580,10, 100000000
quick,37,2.7613810,8, 100000000
radix,37,2.7613810,10, 100000000
quick,38,2.7440940,19, 100000000
radix,38,2.7440940,13, 100000000
quick,39,2.7577690,16, 100000000
radix,39,2.7577690,11, 100000000
quick,40,2.7503100,8, 100000000
radix,40,2.7503100,9, 100000000
quick,41,2.7737250,18, 100000000
radix,41,2.7737250,12, 100000000
quick,42,2.7556470,19, 100000000
radix,42,2.7556470,14, 100000000
quick,43,2.7537980,8, 100000000
radix,43,2.7537980,9, 100000000
quick,44,2.7672790,8, 100000000
radix,44,2.7672790,9, 100000000
quick,45,2.7479800,9, 100000000
radix,45,2.7479800,9, 100000000
quick,46,2.7548140,13, 100000000
radix,46,2.7548140,15, 100000000
quick,47,2.7420980,9, 100000000
radix,47,2.7420980,9, 100000000
quick,48,2.7557820,8, 100000000
radix,48,2.7557820,9, 100000000
quick,49,2.7491010,8, 100000000
radix,49,2.7491010,9, 100000000
quick,50,2.7786220,9, 100000000
radix,50,2.7786220,9, 100000000
quick,51,2.7486020,9, 100000000
radix,51,2.7486020,9, 100000000
quick,52,2.7645070,9, 100000000
radix,52,2.7645070,10, 100000000
quick,53,2.7588700,8, 100000000
radix,53,2.7588700,9, 100000000
quick,54,2.7483590,8, 100000000
radix,54,2.7483590,9, 100000000
quick,55,2.7592010,9, 100000000
radix,55,2.7592010,9, 100000000
quick,56,2.7533340,8, 100000000
radix,56,2.7533340,9, 100000000
quick,57,2.7502320,8, 100000000
radix,57,2.7502320,9, 100000000
quick,58,2.7578100,19, 100000000
radix,58,2.7578100,18, 100000000
quick,59,2.7834560,20, 100000000
radix,59,2.7834560,18, 100000000
quick,60,2.7838830,17, 100000000
radix,60,2.7838830,12, 100000000
quick,61,2.7774110,9, 100000000
radix,61,2.7774110,13, 100000000
quick,62,2.7786500,36, 100000000
radix,62,2.7786500,10, 100000000
quick,63,2.7709470,9, 100000000
radix,63,2.7709470,9, 100000000
quick,64,2.8001090,10, 100000000
radix,64,2.8001090,13, 100000000
quick,65,2.7652170,11, 100000000
radix,65,2.7652170,12, 100000000
quick,66,2.7690150,10, 100000000
radix,66,2.7690150,12, 100000000
quick,67,2.7568450,9, 100000000
radix,67,2.7568450,9, 100000000
quick,68,2.7646650,10, 100000000
radix,68,2.7646650,20, 100000000
quick,69,2.7526660,9, 100000000
radix,69,2.7526660,9, 100000000
quick,70,2.7465170,11, 100000000
radix,70,2.7465170,15, 100000000
quick,71,2.7585500,11, 100000000
radix,71,2.7585500,13, 100000000
quick,72,2.7530210,8, 100000000
radix,72,2.7530210,9, 100000000
quick,73,2.7654160,11, 100000000
radix,73,2.7654160,12, 100000000
quick,74,2.7636890,11, 100000000
radix,74,2.7636890,12, 100000000
quick,75,2.7735660,20, 100000000
radix,75,2.7735660,14, 100000000
quick,76,2.7719500,12, 100000000
radix,76,2.7719500,12, 100000000
quick,77,2.7731800,11, 100000000
radix,77,2.7731800,55, 100000000
quick,78,2.7665590,10, 100000000
radix,78,2.7665590,49, 100000000
quick,79,2.7668080,8, 100000000
radix,79,2.7668080,9, 100000000
quick,80,2.7712030,11, 100000000
radix,80,2.7712030,15, 100000000
quick,81,2.7709860,17, 100000000
radix,81,2.7709860,10, 100000000
quick,82,2.7743890,8, 100000000
radix,82,2.7743890,9, 100000000
quick,83,2.7673850,10, 100000000
radix,83,2.7673850,12, 100000000
quick,84,2.7844130,10, 100000000
radix,84,2.7844130,11, 100000000
quick,85,2.7597080,8, 100000000
radix,85,2.7597080,10, 100000000
quick,86,2.7811330,11, 100000000
radix,86,2.7811330,13, 100000000
quick,87,2.8086190,18, 100000000
radix,87,2.8086190,12, 100000000
quick,88,2.7573150,9, 100000000
radix,88,2.7573150,10, 100000000
quick,89,2.7694240,15, 100000000
radix,89,2.7694240,15, 100000000
quick,90,2.7706760,8, 100000000
radix,90,2.7706760,9, 100000000
quick,91,2.8055760,66, 100000000
radix,91,2.8055760,12, 100000000
quick,92,2.8738750,9, 100000000
radix,92,2.8738750,9, 100000000
quick,93,2.8029010,8, 100000000
radix,93,2.8029010,9, 100000000
quick,94,2.7853240,18, 100000000
radix,94,2.7853240,13, 100000000
quick,95,2.8006690,21, 100000000
radix,95,2.8006690,15, 100000000
quick,96,2.7961450,8, 100000000
radix,96,2.7961450,9, 100000000
quick,97,2.8156910,9, 100000000
radix,97,2.8156910,9, 100000000
quick,98,2.8268940,9, 100000000
radix,98,2.8268940,10, 100000000
quick,99,2.8100840,18, 100000000
radix,99,2.8100840,12, 100000000
quick,100,2.8186070,51, 100000000
radix,100,2.8186070,18, 100000000
