s_name,repeticion,gen_time(s),sort_time(us), cantidad_valores_en_arreglo
quick,1,3.1848630,18, 100000000
radix,1,3.1848630,7, 100000000
quick,2,2.9990270,10, 100000000
radix,2,2.9990270,7, 100000000
quick,3,2.9620800,25, 100000000
radix,3,2.9620800,15, 100000000
quick,4,2.9906370,13, 100000000
radix,4,2.9906370,9, 100000000
quick,5,2.9796100,11, 100000000
radix,5,2.9796100,7, 100000000
quick,6,2.9922010,20, 100000000
radix,6,2.9922010,8, 100000000
quick,7,2.9745070,11, 100000000
radix,7,2.9745070,7, 100000000
quick,8,2.9804170,14, 100000000
radix,8,2.9804170,11, 100000000
quick,9,2.9840430,11, 100000000
radix,9,2.9840430,7, 100000000
quick,10,2.9786840,12, 100000000
radix,10,2.9786840,8, 100000000
