s_name,repeticion,gen_time(s),sort_time(us), cantidad_valores_en_arreglo
quick,1,2.8023750,28, 100000000
radix,1,2.8023750,9, 100000000
quick,2,2.8042720,11, 100000000
radix,2,2.8042720,10, 100000000
quick,3,2.7981220,9, 100000000
radix,3,2.7981220,7, 100000000
quick,4,2.7863830,8, 100000000
radix,4,2.7863830,6, 100000000
quick,5,2.7875590,10, 100000000
radix,5,2.7875590,7, 100000000
quick,6,2.7994280,20, 100000000
radix,6,2.7994280,10, 100000000
quick,7,2.7947120,8, 100000000
radix,7,2.7947120,6, 100000000
quick,8,2.7822760,9, 100000000
radix,8,2.7822760,7, 100000000
quick,9,2.7799920,9, 100000000
radix,9,2.7799920,6, 100000000
quick,10,2.7886710,8, 100000000
radix,10,2.7886710,7, 100000000
quick,11,2.7738820,9, 100000000
radix,11,2.7738820,7, 100000000
quick,12,2.7737820,9, 100000000
radix,12,2.7737820,6, 100000000
quick,13,2.7994680,8, 100000000
radix,13,2.7994680,6, 100000000
quick,14,2.9438520,8, 100000000
radix,14,2.9438520,6, 100000000
quick,15,2.8344680,10, 100000000
radix,15,2.8344680,7, 100000000
quick,16,2.7998280,17, 100000000
radix,16,2.7998280,7, 100000000
quick,17,2.8193820,18, 100000000
radix,17,2.8193820,8, 100000000
quick,18,2.8041760,15, 100000000
radix,18,2.8041760,11, 100000000
quick,19,2.7925210,8, 100000000
radix,19,2.7925210,6, 100000000
quick,20,2.8242940,18, 100000000
radix,20,2.8242940,9, 100000000
quick,21,2.7995890,19, 100000000
radix,21,2.7995890,9, 100000000
quick,22,2.8103920,9, 100000000
radix,22,2.8103920,6, 100000000
quick,23,2.8038300,9, 100000000
radix,23,2.8038300,6, 100000000
quick,24,2.8023340,9, 100000000
radix,24,2.8023340,6, 100000000
quick,25,2.7976560,19, 100000000
radix,25,2.7976560,7, 100000000
quick,26,2.7914520,8, 100000000
radix,26,2.7914520,7, 100000000
quick,27,2.8375370,11, 100000000
radix,27,2.8375370,8, 100000000
quick,28,2.8073100,9, 100000000
radix,28,2.8073100,6, 100000000
quick,29,2.8018580,9, 100000000
radix,29,2.8018580,6, 100000000
quick,30,2.7997640,8, 100000000
radix,30,2.7997640,6, 100000000
quick,31,2.8110410,18, 100000000
radix,31,2.8110410,8, 100000000
quick,32,2.7906520,8, 100000000
radix,32,2.7906520,6, 100000000
quick,33,2.7929420,11, 100000000
radix,33,2.7929420,9, 100000000
quick,34,2.8351550,9, 100000000
radix,34,2.8351550,7, 100000000
quick,35,2.8056190,9, 100000000
radix,35,2.8056190,7, 100000000
quick,36,2.8004040,17, 100000000
radix,36,2.8004040,7, 100000000
quick,37,2.8024280,11, 100000000
radix,37,2.8024280,8, 100000000
quick,38,2.8721670,16, 100000000
radix,38,2.8721670,12, 100000000
quick,39,2.8270040,9, 100000000
radix,39,2.8270040,7, 100000000
quick,40,2.8068630,8, 100000000
radix,40,2.8068630,6, 100000000
quick,41,2.8070850,14, 100000000
radix,41,2.8070850,10, 100000000
quick,42,2.8025950,9, 100000000
radix,42,2.8025950,8, 100000000
quick,43,2.8080140,57, 100000000
radix,43,2.8080140,46, 100000000
quick,44,2.8090210,10, 100000000
radix,44,2.8090210,8, 100000000
quick,45,2.8022070,9, 100000000
radix,45,2.8022070,6, 100000000
quick,46,2.8160420,9, 100000000
radix,46,2.8160420,7, 100000000
quick,47,2.8067280,20, 100000000
radix,47,2.8067280,11, 100000000
quick,48,2.8045750,11, 100000000
radix,48,2.8045750,9, 100000000
quick,49,2.8000950,9, 100000000
radix,49,2.8000950,6, 100000000
quick,50,2.8236590,20, 100000000
radix,50,2.8236590,9, 100000000
quick,51,2.7954140,8, 100000000
radix,51,2.7954140,7, 100000000
quick,52,2.8125790,9, 100000000
radix,52,2.8125790,6, 100000000
quick,53,2.7860620,9, 100000000
radix,53,2.7860620,43, 100000000
quick,54,2.8123450,9, 100000000
radix,54,2.8123450,7, 100000000
quick,55,2.8069870,18, 100000000
radix,55,2.8069870,8, 100000000
quick,56,2.8165260,10, 100000000
radix,56,2.8165260,8, 100000000
quick,57,2.7968140,9, 100000000
radix,57,2.7968140,6, 100000000
quick,58,2.8054940,17, 100000000
radix,58,2.8054940,7, 100000000
quick,59,2.8014900,9, 100000000
radix,59,2.8014900,6, 100000000
quick,60,2.7978960,17, 100000000
radix,60,2.7978960,8, 100000000
quick,61,2.7879800,9, 100000000
radix,61,2.7879800,7, 100000000
quick,62,2.7871500,8, 100000000
radix,62,2.7871500,7, 100000000
quick,63,2.8038700,19, 100000000
radix,63,2.8038700,10, 100000000
quick,64,2.8107940,8, 100000000
radix,64,2.8107940,6, 100000000
quick,65,2.7856680,94, 100000000
radix,65,2.7856680,65, 100000000
quick,66,2.7988120,9, 100000000
radix,66,2.7988120,6, 100000000
quick,67,2.8078640,9, 100000000
radix,67,2.8078640,7, 100000000
quick,68,2.7997480,9, 100000000
radix,68,2.7997480,7, 100000000
quick,69,2.7741330,10, 100000000
radix,69,2.7741330,43, 100000000
quick,70,2.8163900,9, 100000000
radix,70,2.8163900,7, 100000000
quick,71,2.7905950,8, 100000000
radix,71,2.7905950,7, 100000000
quick,72,2.7897950,9, 100000000
radix,72,2.7897950,7, 100000000
quick,73,2.8130450,54, 100000000
radix,73,2.8130450,35, 100000000
quick,74,2.7779910,9, 100000000
radix,74,2.7779910,9, 100000000
quick,75,2.8071480,8, 100000000
radix,75,2.8071480,6, 100000000
quick,76,2.7965580,9, 100000000
radix,76,2.7965580,7, 100000000
quick,77,2.7955750,9, 100000000
radix,77,2.7955750,7, 100000000
quick,78,2.8218930,8, 100000000
radix,78,2.8218930,6, 100000000
quick,79,2.8196140,22, 100000000
radix,79,2.8196140,22, 100000000
quick,80,2.8021190,21, 100000000
radix,80,2.8021190,11, 100000000
quick,81,2.8098830,8, 100000000
radix,81,2.8098830,6, 100000000
quick,82,2.8034620,11, 100000000
radix,82,2.8034620,9, 100000000
quick,83,2.7843680,19, 100000000
radix,83,2.7843680,10, 100000000
quick,84,2.7943600,9, 100000000
radix,84,2.7943600,44, 100000000
quick,85,2.8068060,12, 100000000
radix,85,2.8068060,25, 100000000
quick,86,2.7906220,9, 100000000
radix,86,2.7906220,6, 100000000
quick,87,2.7770130,9, 100000000
radix,87,2.7770130,7, 100000000
quick,88,2.8079360,9, 100000000
radix,88,2.8079360,7, 100000000
quick,89,2.8040390,9, 100000000
radix,89,2.8040390,7, 100000000
quick,90,2.8080460,8, 100000000
radix,90,2.8080460,7, 100000000
quick,91,2.8075800,18, 100000000
radix,91,2.8075800,7, 100000000
quick,92,2.7755650,8, 100000000
radix,92,2.7755650,6, 100000000
quick,93,2.7848660,9, 100000000
radix,93,2.7848660,7, 100000000
quick,94,2.7801610,9, 100000000
radix,94,2.7801610,6, 100000000
quick,95,2.8014910,9, 100000000
radix,95,2.8014910,6, 100000000
quick,96,2.7749720,9, 100000000
radix,96,2.7749720,6, 100000000
quick,97,2.8057130,8, 100000000
radix,97,2.8057130,6, 100000000
quick,98,2.7979580,8, 100000000
radix,98,2.7979580,7, 100000000
quick,99,2.7922750,9, 100000000
radix,99,2.7922750,8, 100000000
quick,100,2.8090850,17, 100000000
radix,100,2.8090850,8, 100000000
