s_name,repeticion,gen_time(s),sort_time(us), cantidad_valores_en_arreglo
quick,1,2.8257280,13, 100000000
radix,1,2.8257280,31, 100000000
quick,2,2.8021280,9, 100000000
radix,2,2.8021280,7, 100000000
quick,3,2.8020930,17, 100000000
radix,3,2.8020930,7, 100000000
quick,4,2.7917920,10, 100000000
radix,4,2.7917920,8, 100000000
quick,5,2.7915580,18, 100000000
radix,5,2.7915580,8, 100000000
quick,6,2.8065500,9, 100000000
radix,6,2.8065500,27, 100000000
quick,7,2.7786420,9, 100000000
radix,7,2.7786420,6, 100000000
quick,8,2.7789750,9, 100000000
radix,8,2.7789750,7, 100000000
quick,9,2.7834900,18, 100000000
radix,9,2.7834900,8, 100000000
quick,10,2.7944010,10, 100000000
radix,10,2.7944010,7, 100000000
quick,11,2.8070400,8, 100000000
radix,11,2.8070400,7, 100000000
quick,12,2.8029820,18, 100000000
radix,12,2.8029820,9, 100000000
quick,13,2.8145790,8, 100000000
radix,13,2.8145790,6, 100000000
quick,14,2.8092900,15, 100000000
radix,14,2.8092900,11, 100000000
quick,15,2.7982850,9, 100000000
radix,15,2.7982850,7, 100000000
quick,16,2.7814750,10, 100000000
radix,16,2.7814750,8, 100000000
quick,17,2.7828240,9, 100000000
radix,17,2.7828240,7, 100000000
quick,18,2.7936760,14, 100000000
radix,18,2.7936760,11, 100000000
quick,19,2.7912600,19, 100000000
radix,19,2.7912600,12, 100000000
quick,20,2.8158430,17, 100000000
radix,20,2.8158430,10, 100000000
quick,21,2.7830140,9, 100000000
radix,21,2.7830140,6, 100000000
quick,22,2.8100070,19, 100000000
radix,22,2.8100070,11, 100000000
quick,23,2.7988180,19, 100000000
radix,23,2.7988180,10, 100000000
quick,24,2.8087420,8, 100000000
radix,24,2.8087420,6, 100000000
quick,25,2.7998510,8, 100000000
radix,25,2.7998510,6, 100000000
quick,26,2.7808110,9, 100000000
radix,26,2.7808110,7, 100000000
quick,27,2.8468220,17, 100000000
radix,27,2.8468220,8, 100000000
quick,28,2.7970400,9, 100000000
radix,28,2.7970400,7, 100000000
quick,29,2.7922590,10, 100000000
radix,29,2.7922590,7, 100000000
quick,30,2.8086130,17, 100000000
radix,30,2.8086130,9, 100000000
quick,31,2.7876710,8, 100000000
radix,31,2.7876710,6, 100000000
quick,32,2.8032490,10, 100000000
radix,32,2.8032490,8, 100000000
quick,33,2.7975230,9, 100000000
radix,33,2.7975230,7, 100000000
quick,34,2.8110900,8, 100000000
radix,34,2.8110900,7, 100000000
