s_name,repeticion,gen_time(s),sort_time(us), cantidad_valores_en_arreglo
quick,1,3.2166550,12, 100000000
radix,1,3.2166550,11, 100000000
quick,2,3.0351060,13, 100000000
radix,2,3.0351060,13, 100000000
quick,3,3.0002990,13, 100000000
radix,3,3.0002990,14, 100000000
quick,4,3.0320350,13, 100000000
radix,4,3.0320350,12, 100000000
quick,5,3.0244440,24, 100000000
radix,5,3.0244440,16, 100000000
quick,6,3.0016840,17, 100000000
radix,6,3.0016840,16, 100000000
quick,7,3.0189390,12, 100000000
radix,7,3.0189390,11, 100000000
quick,8,2.9952480,17, 100000000
radix,8,2.9952480,25, 100000000
quick,9,3.0424100,13, 100000000
radix,9,3.0424100,19, 100000000
quick,10,3.0118800,14, 100000000
radix,10,3.0118800,12, 100000000
