s_name,repeticion,gen_time(s),sort_time(us), cantidad_valores_en_arreglo
quick,1,3.1902860,19, 100000000
radix,1,3.1902860,8, 100000000
quick,2,3.1135050,13, 100000000
radix,2,3.1135050,9, 100000000
quick,3,3.0924110,19, 100000000
radix,3,3.0924110,8, 100000000
quick,4,3.0960810,23, 100000000
radix,4,3.0960810,11, 100000000
quick,5,3.0936960,41, 100000000
radix,5,3.0936960,8, 100000000
quick,6,3.1756130,19, 100000000
radix,6,3.1756130,9, 100000000
quick,7,3.0450410,23, 100000000
radix,7,3.0450410,19, 100000000
quick,8,3.1303620,11, 100000000
radix,8,3.1303620,9, 100000000
quick,9,3.1133160,17, 100000000
radix,9,3.1133160,7, 100000000
quick,10,3.0826290,11, 100000000
radix,10,3.0826290,9, 100000000
quick,11,3.1569980,22, 100000000
radix,11,3.1569980,15, 100000000
quick,12,3.1201490,11, 100000000
radix,12,3.1201490,9, 100000000
quick,13,3.0956540,13, 100000000
radix,13,3.0956540,10, 100000000
quick,14,3.1084920,12, 100000000
radix,14,3.1084920,9, 100000000
quick,15,3.1418650,13, 100000000
radix,15,3.1418650,10, 100000000
quick,16,3.0911820,19, 100000000
radix,16,3.0911820,9, 100000000
quick,17,3.1152630,18, 100000000
radix,17,3.1152630,9, 100000000
quick,18,3.0869000,9, 100000000
radix,18,3.0869000,8, 100000000
quick,19,3.1154490,10, 100000000
radix,19,3.1154490,8, 100000000
quick,20,3.0830540,12, 100000000
radix,20,3.0830540,9, 100000000
quick,21,3.2129530,11, 100000000
radix,21,3.2129530,9, 100000000
quick,22,3.1766280,20, 100000000
radix,22,3.1766280,10, 100000000
quick,23,3.0636020,12, 100000000
radix,23,3.0636020,9, 100000000
quick,24,3.1415570,11, 100000000
radix,24,3.1415570,18, 100000000
quick,25,3.0729650,20, 100000000
radix,25,3.0729650,9, 100000000
quick,26,3.1493960,10, 100000000
radix,26,3.1493960,7, 100000000
quick,27,3.1047510,24, 100000000
radix,27,3.1047510,14, 100000000
quick,28,3.1130970,13, 100000000
radix,28,3.1130970,9, 100000000
quick,29,3.1297200,17, 100000000
radix,29,3.1297200,7, 100000000
quick,30,3.0860870,16, 100000000
radix,30,3.0860870,9, 100000000
quick,31,3.1955210,18, 100000000
radix,31,3.1955210,40, 100000000
quick,32,3.1051800,11, 100000000
radix,32,3.1051800,8, 100000000
quick,33,3.0801370,10, 100000000
radix,33,3.0801370,8, 100000000
quick,34,3.0826410,15, 100000000
radix,34,3.0826410,13, 100000000
quick,35,3.1083920,13, 100000000
radix,35,3.1083920,10, 100000000
quick,36,3.1412720,10, 100000000
radix,36,3.1412720,7, 100000000
quick,37,3.1608280,19, 100000000
radix,37,3.1608280,9, 100000000
quick,38,3.1544980,10, 100000000
radix,38,3.1544980,8, 100000000
quick,39,3.1412930,10, 100000000
radix,39,3.1412930,7, 100000000
quick,40,3.1242150,10, 100000000
radix,40,3.1242150,8, 100000000
quick,41,3.0744140,24, 100000000
radix,41,3.0744140,11, 100000000
quick,42,3.1062700,14, 100000000
radix,42,3.1062700,11, 100000000
quick,43,3.1037900,10, 100000000
radix,43,3.1037900,7, 100000000
quick,44,3.1079330,17, 100000000
radix,44,3.1079330,18, 100000000
quick,45,3.1487400,20, 100000000
radix,45,3.1487400,15, 100000000
quick,46,3.1607520,21, 100000000
radix,46,3.1607520,10, 100000000
quick,47,3.1642610,11, 100000000
radix,47,3.1642610,9, 100000000
quick,48,3.0925200,12, 100000000
radix,48,3.0925200,10, 100000000
quick,49,3.1371570,18, 100000000
radix,49,3.1371570,8, 100000000
quick,50,3.0943330,65, 100000000
radix,50,3.0943330,8, 100000000
quick,51,3.1863790,14, 100000000
radix,51,3.1863790,19, 100000000
quick,52,3.1245060,21, 100000000
radix,52,3.1245060,10, 100000000
quick,53,3.1502540,21, 100000000
radix,53,3.1502540,12, 100000000
quick,54,3.1157760,14, 100000000
radix,54,3.1157760,15, 100000000
quick,55,3.1165430,12, 100000000
radix,55,3.1165430,15, 100000000
quick,56,3.1595300,11, 100000000
radix,56,3.1595300,9, 100000000
quick,57,3.2306280,18, 100000000
radix,57,3.2306280,9, 100000000
quick,58,3.0966430,15, 100000000
radix,58,3.0966430,10, 100000000
quick,59,3.1085210,9, 100000000
radix,59,3.1085210,7, 100000000
quick,60,3.1085670,11, 100000000
radix,60,3.1085670,65, 100000000
quick,61,3.1232470,11, 100000000
radix,61,3.1232470,8, 100000000
quick,62,3.0903300,18, 100000000
radix,62,3.0903300,8, 100000000
quick,63,3.1835260,10, 100000000
radix,63,3.1835260,25, 100000000
quick,64,3.1417270,9, 100000000
radix,64,3.1417270,16, 100000000
quick,65,3.0885480,13, 100000000
radix,65,3.0885480,17, 100000000
quick,66,3.1437830,19, 100000000
radix,66,3.1437830,77, 100000000
quick,67,3.1403750,86, 100000000
radix,67,3.1403750,94, 100000000
quick,68,3.0775770,19, 100000000
radix,68,3.0775770,16, 100000000
quick,69,3.1348960,15, 100000000
radix,69,3.1348960,12, 100000000
quick,70,3.0737210,20, 100000000
radix,70,3.0737210,10, 100000000
quick,71,3.1332790,23, 100000000
radix,71,3.1332790,11, 100000000
quick,72,3.1095020,17, 100000000
radix,72,3.1095020,7, 100000000
quick,73,3.1028590,13, 100000000
radix,73,3.1028590,10, 100000000
quick,74,3.1276490,20, 100000000
radix,74,3.1276490,10, 100000000
quick,75,3.1101310,15, 100000000
radix,75,3.1101310,10, 100000000
quick,76,3.1307400,16, 100000000
radix,76,3.1307400,12, 100000000
quick,77,3.1214760,14, 100000000
radix,77,3.1214760,11, 100000000
quick,78,3.1498420,67, 100000000
radix,78,3.1498420,9, 100000000
quick,79,3.1790600,20, 100000000
radix,79,3.1790600,16, 100000000
quick,80,3.2087850,11, 100000000
radix,80,3.2087850,9, 100000000
quick,81,3.1147920,16, 100000000
radix,81,3.1147920,7, 100000000
quick,82,3.1320140,10, 100000000
radix,82,3.1320140,8, 100000000
quick,83,3.1095580,12, 100000000
radix,83,3.1095580,9, 100000000
quick,84,3.1264120,10, 100000000
radix,84,3.1264120,8, 100000000
quick,85,3.0618690,11, 100000000
radix,85,3.0618690,8, 100000000
quick,86,3.1178810,16, 100000000
radix,86,3.1178810,36, 100000000
quick,87,3.1356080,18, 100000000
radix,87,3.1356080,8, 100000000
quick,88,3.1100630,12, 100000000
radix,88,3.1100630,9, 100000000
quick,89,3.1402620,17, 100000000
radix,89,3.1402620,8, 100000000
quick,90,3.1083420,18, 100000000
radix,90,3.1083420,9, 100000000
quick,91,3.0928030,12, 100000000
radix,91,3.0928030,11, 100000000
quick,92,3.0665040,16, 100000000
radix,92,3.0665040,29, 100000000
quick,93,3.1272100,19, 100000000
radix,93,3.1272100,8, 100000000
quick,94,3.0580660,9, 100000000
radix,94,3.0580660,8, 100000000
quick,95,3.1355560,19, 100000000
radix,95,3.1355560,9, 100000000
quick,96,3.0644190,17, 100000000
radix,96,3.0644190,8, 100000000
quick,97,3.0685180,23, 100000000
radix,97,3.0685180,13, 100000000
quick,98,3.0447930,75, 100000000
radix,98,3.0447930,34, 100000000
quick,99,3.1324690,12, 100000000
radix,99,3.1324690,9, 100000000
quick,100,3.0587380,19, 100000000
radix,100,3.0587380,8, 100000000
