n_universo, k, tiempo (micro segundos), iteracion, cantidad_valores_en_arreglo
24,1,30,1, 1000000
24,2,34,1, 1000000
24,3,14,1, 1000000
24,4,12,1, 1000000
24,5,9,1, 1000000
24,6,8,1, 1000000
24,7,6,1, 1000000
24,8,5,1, 1000000
24,9,5,1, 1000000
24,10,5,1, 1000000
24,11,4,1, 1000000
24,12,4,1, 1000000
24,13,3,1, 1000000
24,14,3,1, 1000000
24,15,3,1, 1000000
24,16,2,1, 1000000
24,17,2,1, 1000000
24,18,3,1, 1000000
24,19,3,1, 1000000
24,20,2,1, 1000000
24,21,2,1, 1000000
24,22,2,1, 1000000
24,23,2,1, 1000000
24,24,2,1, 1000000
24,25,2,1, 1000000
24,1,28,2, 1000000
24,2,13,2, 1000000
24,3,15,2, 1000000
24,4,10,2, 1000000
24,5,9,2, 1000000
24,6,8,2, 1000000
24,7,7,2, 1000000
24,8,5,2, 1000000
24,9,5,2, 1000000
24,10,5,2, 1000000
24,11,4,2, 1000000
24,12,4,2, 1000000
24,13,3,2, 1000000
24,14,3,2, 1000000
24,15,3,2, 1000000
24,16,2,2, 1000000
24,17,2,2, 1000000
24,18,2,2, 1000000
24,19,3,2, 1000000
24,20,2,2, 1000000
24,21,3,2, 1000000
24,22,2,2, 1000000
24,23,2,2, 1000000
24,24,2,2, 1000000
24,25,2,2, 1000000
24,1,29,3, 1000000
24,2,22,3, 1000000
24,3,14,3, 1000000
24,4,10,3, 1000000
24,5,9,3, 1000000
24,6,8,3, 1000000
24,7,7,3, 1000000
24,8,6,3, 1000000
24,9,5,3, 1000000
24,10,5,3, 1000000
24,11,4,3, 1000000
24,12,4,3, 1000000
24,13,4,3, 1000000
24,14,3,3, 1000000
24,15,3,3, 1000000
24,16,3,3, 1000000
24,17,3,3, 1000000
24,18,3,3, 1000000
24,19,2,3, 1000000
24,20,3,3, 1000000
24,21,3,3, 1000000
24,22,2,3, 1000000
24,23,2,3, 1000000
24,24,2,3, 1000000
24,25,2,3, 1000000
24,1,40,4, 1000000
24,2,15,4, 1000000
24,3,11,4, 1000000
24,4,8,4, 1000000
24,5,13,4, 1000000
24,6,4,4, 1000000
24,7,4,4, 1000000
24,8,3,4, 1000000
24,9,3,4, 1000000
24,10,3,4, 1000000
24,11,3,4, 1000000
24,12,2,4, 1000000
24,13,2,4, 1000000
24,14,2,4, 1000000
24,15,2,4, 1000000
24,16,2,4, 1000000
24,17,2,4, 1000000
24,18,2,4, 1000000
24,19,2,4, 1000000
24,20,1,4, 1000000
24,21,2,4, 1000000
24,22,1,4, 1000000
24,23,1,4, 1000000
24,24,1,4, 1000000
24,25,1,4, 1000000
24,1,30,5, 1000000
24,2,22,5, 1000000
24,3,15,5, 1000000
24,4,11,5, 1000000
24,5,54,5, 1000000
24,6,7,5, 1000000
24,7,7,5, 1000000
24,8,11,5, 1000000
24,9,5,5, 1000000
24,10,5,5, 1000000
24,11,4,5, 1000000
24,12,4,5, 1000000
24,13,3,5, 1000000
24,14,3,5, 1000000
24,15,3,5, 1000000
24,16,2,5, 1000000
24,17,3,5, 1000000
24,18,2,5, 1000000
24,19,2,5, 1000000
24,20,2,5, 1000000
24,21,2,5, 1000000
24,22,1,5, 1000000
24,23,1,5, 1000000
24,24,1,5, 1000000
24,25,1,5, 1000000
24,1,27,6, 1000000
24,2,12,6, 1000000
24,3,8,6, 1000000
24,4,10,6, 1000000
24,5,8,6, 1000000
24,6,6,6, 1000000
24,7,6,6, 1000000
24,8,3,6, 1000000
24,9,3,6, 1000000
24,10,3,6, 1000000
24,11,2,6, 1000000
24,12,2,6, 1000000
24,13,2,6, 1000000
24,14,2,6, 1000000
24,15,2,6, 1000000
24,16,2,6, 1000000
24,17,2,6, 1000000
24,18,1,6, 1000000
24,19,2,6, 1000000
24,20,2,6, 1000000
24,21,1,6, 1000000
24,22,1,6, 1000000
24,23,1,6, 1000000
24,24,1,6, 1000000
24,25,2,6, 1000000
24,1,28,7, 1000000
24,2,18,7, 1000000
24,3,14,7, 1000000
24,4,10,7, 1000000
24,5,8,7, 1000000
24,6,8,7, 1000000
24,7,6,7, 1000000
24,8,5,7, 1000000
24,9,5,7, 1000000
24,10,4,7, 1000000
24,11,3,7, 1000000
24,12,4,7, 1000000
24,13,3,7, 1000000
24,14,3,7, 1000000
24,15,3,7, 1000000
24,16,3,7, 1000000
24,17,2,7, 1000000
24,18,2,7, 1000000
24,19,2,7, 1000000
24,20,2,7, 1000000
24,21,2,7, 1000000
24,22,25,7, 1000000
24,23,2,7, 1000000
24,24,2,7, 1000000
24,25,2,7, 1000000
24,1,82,8, 1000000
24,2,18,8, 1000000
24,3,18,8, 1000000
24,4,12,8, 1000000
24,5,9,8, 1000000
24,6,57,8, 1000000
24,7,6,8, 1000000
24,8,5,8, 1000000
24,9,4,8, 1000000
24,10,3,8, 1000000
24,11,2,8, 1000000
24,12,3,8, 1000000
24,13,2,8, 1000000
24,14,2,8, 1000000
24,15,2,8, 1000000
24,16,2,8, 1000000
24,17,2,8, 1000000
24,18,2,8, 1000000
24,19,2,8, 1000000
24,20,2,8, 1000000
24,21,2,8, 1000000
24,22,2,8, 1000000
24,23,2,8, 1000000
24,24,2,8, 1000000
24,25,2,8, 1000000
24,1,48,9, 1000000
24,2,24,9, 1000000
24,3,10,9, 1000000
24,4,8,9, 1000000
24,5,6,9, 1000000
24,6,5,9, 1000000
24,7,5,9, 1000000
24,8,4,9, 1000000
24,9,4,9, 1000000
24,10,3,9, 1000000
24,11,3,9, 1000000
24,12,3,9, 1000000
24,13,2,9, 1000000
24,14,2,9, 1000000
24,15,2,9, 1000000
24,16,2,9, 1000000
24,17,2,9, 1000000
24,18,2,9, 1000000
24,19,2,9, 1000000
24,20,3,9, 1000000
24,21,2,9, 1000000
24,22,1,9, 1000000
24,23,1,9, 1000000
24,24,1,9, 1000000
24,25,1,9, 1000000
24,1,40,10, 1000000
24,2,22,10, 1000000
24,3,9,10, 1000000
24,4,6,10, 1000000
24,5,5,10, 1000000
24,6,4,10, 1000000
24,7,4,10, 1000000
24,8,3,10, 1000000
24,9,3,10, 1000000
24,10,3,10, 1000000
24,11,2,10, 1000000
24,12,2,10, 1000000
24,13,2,10, 1000000
24,14,2,10, 1000000
24,15,2,10, 1000000
24,16,2,10, 1000000
24,17,2,10, 1000000
24,18,2,10, 1000000
24,19,2,10, 1000000
24,20,2,10, 1000000
24,21,2,10, 1000000
24,22,1,10, 1000000
24,23,1,10, 1000000
24,24,1,10, 1000000
24,25,1,10, 1000000
