n_universo, k, tiempo (micro segundos), iteracion, cantidad_valores_en_arreglo
7,1,33,1, 1000000
7,2,16,1, 1000000
7,3,10,1, 1000000
7,4,8,1, 1000000
7,5,6,1, 1000000
7,6,5,1, 1000000
7,7,5,1, 1000000
7,8,4,1, 1000000
7,1,42,2, 1000000
7,2,123,2, 1000000
7,3,98,2, 1000000
7,4,11,2, 1000000
7,5,13,2, 1000000
7,6,12,2, 1000000
7,7,10,2, 1000000
7,8,8,2, 1000000
7,1,37,3, 1000000
7,2,16,3, 1000000
7,3,11,3, 1000000
7,4,8,3, 1000000
7,5,7,3, 1000000
7,6,6,3, 1000000
7,7,34,3, 1000000
7,8,4,3, 1000000
7,1,42,4, 1000000
7,2,17,4, 1000000
7,3,11,4, 1000000
7,4,8,4, 1000000
7,5,7,4, 1000000
7,6,6,4, 1000000
7,7,5,4, 1000000
7,8,4,4, 1000000
7,1,35,5, 1000000
7,2,16,5, 1000000
7,3,18,5, 1000000
7,4,13,5, 1000000
7,5,11,5, 1000000
7,6,6,5, 1000000
7,7,6,5, 1000000
7,8,4,5, 1000000
7,1,57,6, 1000000
7,2,28,6, 1000000
7,3,18,6, 1000000
7,4,10,6, 1000000
7,5,12,6, 1000000
7,6,11,6, 1000000
7,7,9,6, 1000000
7,8,6,6, 1000000
7,1,87,7, 1000000
7,2,143,7, 1000000
7,3,19,7, 1000000
7,4,15,7, 1000000
7,5,8,7, 1000000
7,6,7,7, 1000000
7,7,6,7, 1000000
7,8,5,7, 1000000
7,1,32,8, 1000000
7,2,14,8, 1000000
7,3,10,8, 1000000
7,4,7,8, 1000000
7,5,6,8, 1000000
7,6,5,8, 1000000
7,7,4,8, 1000000
7,8,4,8, 1000000
7,1,76,9, 1000000
7,2,16,9, 1000000
7,3,14,9, 1000000
7,4,12,9, 1000000
7,5,10,9, 1000000
7,6,8,9, 1000000
7,7,8,9, 1000000
7,8,18,9, 1000000
7,1,53,10, 1000000
7,2,19,10, 1000000
7,3,13,10, 1000000
7,4,14,10, 1000000
7,5,12,10, 1000000
7,6,10,10, 1000000
7,7,9,10, 1000000
7,8,6,10, 1000000
