n_universo, k, tiempo (micro segundos), iteracion, cantidad_valores_en_arreglo
31,1,64,1, 1000000
31,2,24,1, 1000000
31,3,20,1, 1000000
31,4,14,1, 1000000
31,5,11,1, 1000000
31,6,10,1, 1000000
31,7,8,1, 1000000
31,8,6,1, 1000000
31,9,7,1, 1000000
31,10,6,1, 1000000
31,11,5,1, 1000000
31,12,5,1, 1000000
31,13,4,1, 1000000
31,14,4,1, 1000000
31,15,6,1, 1000000
31,16,4,1, 1000000
31,17,3,1, 1000000
31,18,3,1, 1000000
31,19,3,1, 1000000
31,20,3,1, 1000000
31,21,3,1, 1000000
31,22,2,1, 1000000
31,23,2,1, 1000000
31,24,2,1, 1000000
31,25,2,1, 1000000
31,26,2,1, 1000000
31,27,2,1, 1000000
31,28,2,1, 1000000
31,29,2,1, 1000000
31,30,2,1, 1000000
31,31,2,1, 1000000
31,32,1,1, 1000000
31,1,51,2, 1000000
31,2,17,2, 1000000
31,3,11,2, 1000000
31,4,8,2, 1000000
31,5,7,2, 1000000
31,6,6,2, 1000000
31,7,5,2, 1000000
31,8,4,2, 1000000
31,9,4,2, 1000000
31,10,4,2, 1000000
31,11,3,2, 1000000
31,12,3,2, 1000000
31,13,3,2, 1000000
31,14,3,2, 1000000
31,15,3,2, 1000000
31,16,2,2, 1000000
31,17,2,2, 1000000
31,18,2,2, 1000000
31,19,2,2, 1000000
31,20,2,2, 1000000
31,21,2,2, 1000000
31,22,2,2, 1000000
31,23,2,2, 1000000
31,24,2,2, 1000000
31,25,1,2, 1000000
31,26,2,2, 1000000
31,27,1,2, 1000000
31,28,2,2, 1000000
31,29,2,2, 1000000
31,30,1,2, 1000000
31,31,2,2, 1000000
31,32,1,2, 1000000
31,1,72,3, 1000000
31,2,22,3, 1000000
31,3,15,3, 1000000
31,4,12,3, 1000000
31,5,10,3, 1000000
31,6,8,3, 1000000
31,7,7,3, 1000000
31,8,6,3, 1000000
31,9,6,3, 1000000
31,10,5,3, 1000000
31,11,5,3, 1000000
31,12,5,3, 1000000
31,13,4,3, 1000000
31,14,4,3, 1000000
31,15,4,3, 1000000
31,16,3,3, 1000000
31,17,3,3, 1000000
31,18,3,3, 1000000
31,19,3,3, 1000000
31,20,3,3, 1000000
31,21,3,3, 1000000
31,22,2,3, 1000000
31,23,2,3, 1000000
31,24,2,3, 1000000
31,25,2,3, 1000000
31,26,2,3, 1000000
31,27,2,3, 1000000
31,28,2,3, 1000000
31,29,2,3, 1000000
31,30,2,3, 1000000
31,31,2,3, 1000000
31,32,1,3, 1000000
31,1,46,4, 1000000
31,2,15,4, 1000000
31,3,11,4, 1000000
31,4,8,4, 1000000
31,5,7,4, 1000000
31,6,6,4, 1000000
31,7,5,4, 1000000
31,8,4,4, 1000000
31,9,4,4, 1000000
31,10,3,4, 1000000
31,11,3,4, 1000000
31,12,3,4, 1000000
31,13,3,4, 1000000
31,14,2,4, 1000000
31,15,3,4, 1000000
31,16,2,4, 1000000
31,17,2,4, 1000000
31,18,2,4, 1000000
31,19,2,4, 1000000
31,20,2,4, 1000000
31,21,2,4, 1000000
31,22,1,4, 1000000
31,23,1,4, 1000000
31,24,1,4, 1000000
31,25,1,4, 1000000
31,26,1,4, 1000000
31,27,1,4, 1000000
31,28,1,4, 1000000
31,29,1,4, 1000000
31,30,1,4, 1000000
31,31,1,4, 1000000
31,32,1,4, 1000000
31,1,66,5, 1000000
31,2,28,5, 1000000
31,3,19,5, 1000000
31,4,10,5, 1000000
31,5,8,5, 1000000
31,6,7,5, 1000000
31,7,6,5, 1000000
31,8,6,5, 1000000
31,9,5,5, 1000000
31,10,5,5, 1000000
31,11,4,5, 1000000
31,12,4,5, 1000000
31,13,3,5, 1000000
31,14,3,5, 1000000
31,15,3,5, 1000000
31,16,3,5, 1000000
31,17,3,5, 1000000
31,18,3,5, 1000000
31,19,3,5, 1000000
31,20,2,5, 1000000
31,21,2,5, 1000000
