s_name,repeticion,gen_time(s),sort_time(us), cantidad_valores_en_arreglo
quick,1,2.9398670,8, 100000000
radix,1,2.9398670,44, 100000000
quick,2,2.8942460,10, 100000000
radix,2,2.8942460,7, 100000000
quick,3,2.9149710,9, 100000000
radix,3,2.9149710,6, 100000000
quick,4,2.8989390,18, 100000000
radix,4,2.8989390,8, 100000000
quick,5,2.9057730,10, 100000000
radix,5,2.9057730,7, 100000000
quick,6,2.9149660,26, 100000000
radix,6,2.9149660,7, 100000000
quick,7,2.9020300,9, 100000000
radix,7,2.9020300,6, 100000000
quick,8,2.9291420,18, 100000000
radix,8,2.9291420,8, 100000000
quick,9,2.9118730,18, 100000000
radix,9,2.9118730,8, 100000000
quick,10,2.9063450,8, 100000000
radix,10,2.9063450,7, 100000000
quick,11,2.9175280,9, 100000000
radix,11,2.9175280,6, 100000000
quick,12,2.8999190,11, 100000000
radix,12,2.8999190,9, 100000000
quick,13,2.9133010,9, 100000000
radix,13,2.9133010,6, 100000000
quick,14,2.9060320,8, 100000000
radix,14,2.9060320,6, 100000000
quick,15,2.9065980,10, 100000000
radix,15,2.9065980,7, 100000000
quick,16,2.9017560,9, 100000000
radix,16,2.9017560,7, 100000000
quick,17,2.9052720,9, 100000000
radix,17,2.9052720,17, 100000000
quick,18,2.9274710,10, 100000000
radix,18,2.9274710,7, 100000000
quick,19,2.9146720,18, 100000000
radix,19,2.9146720,8, 100000000
quick,20,2.9164640,18, 100000000
radix,20,2.9164640,9, 100000000
quick,21,2.9077070,8, 100000000
radix,21,2.9077070,6, 100000000
quick,22,2.8975820,9, 100000000
radix,22,2.8975820,6, 100000000
quick,23,2.8988160,9, 100000000
radix,23,2.8988160,6, 100000000
quick,24,2.8964960,9, 100000000
radix,24,2.8964960,7, 100000000
quick,25,2.9064580,9, 100000000
radix,25,2.9064580,6, 100000000
quick,26,2.8959720,10, 100000000
radix,26,2.8959720,8, 100000000
quick,27,2.9059360,9, 100000000
radix,27,2.9059360,7, 100000000
quick,28,2.9112110,9, 100000000
radix,28,2.9112110,7, 100000000
quick,29,2.9093800,19, 100000000
radix,29,2.9093800,8, 100000000
quick,30,2.9217760,12, 100000000
radix,30,2.9217760,9, 100000000
quick,31,2.9057360,9, 100000000
radix,31,2.9057360,8, 100000000
quick,32,2.9151150,9, 100000000
radix,32,2.9151150,7, 100000000
quick,33,2.9192560,9, 100000000
radix,33,2.9192560,8, 100000000
quick,34,2.9116240,8, 100000000
radix,34,2.9116240,7, 100000000
quick,35,2.9147250,36, 100000000
radix,35,2.9147250,9, 100000000
quick,36,2.9150380,18, 100000000
radix,36,2.9150380,8, 100000000
quick,37,2.9193540,9, 100000000
radix,37,2.9193540,7, 100000000
quick,38,2.9072890,19, 100000000
radix,38,2.9072890,8, 100000000
quick,39,2.9176320,46, 100000000
radix,39,2.9176320,92, 100000000
quick,40,2.9160500,10, 100000000
radix,40,2.9160500,8, 100000000
quick,41,3.4581050,129, 100000000
radix,41,3.4581050,101, 100000000
quick,42,4.1507310,10, 100000000
radix,42,4.1507310,8, 100000000
quick,43,3.1115270,18, 100000000
radix,43,3.1115270,9, 100000000
quick,44,3.0878960,19, 100000000
radix,44,3.0878960,9, 100000000
quick,45,3.0856890,9, 100000000
radix,45,3.0856890,24, 100000000
quick,46,3.1599180,11, 100000000
radix,46,3.1599180,8, 100000000
quick,47,3.1384980,17, 100000000
radix,47,3.1384980,7, 100000000
quick,48,3.1464420,12, 100000000
radix,48,3.1464420,10, 100000000
quick,49,3.0985400,11, 100000000
radix,49,3.0985400,9, 100000000
quick,50,3.1178500,12, 100000000
radix,50,3.1178500,10, 100000000
quick,51,3.2923800,20, 100000000
radix,51,3.2923800,16, 100000000
quick,52,3.0842620,20, 100000000
radix,52,3.0842620,11, 100000000
quick,53,3.1030590,12, 100000000
radix,53,3.1030590,9, 100000000
quick,54,3.1444670,18, 100000000
radix,54,3.1444670,8, 100000000
quick,55,3.1467390,19, 100000000
radix,55,3.1467390,9, 100000000
quick,56,3.1363150,14, 100000000
radix,56,3.1363150,11, 100000000
quick,57,3.1348080,20, 100000000
radix,57,3.1348080,10, 100000000
quick,58,3.1713520,18, 100000000
radix,58,3.1713520,12, 100000000
quick,59,3.1264760,19, 100000000
radix,59,3.1264760,8, 100000000
quick,60,3.1075550,19, 100000000
radix,60,3.1075550,10, 100000000
quick,61,3.1595650,18, 100000000
radix,61,3.1595650,9, 100000000
quick,62,3.0927630,17, 100000000
radix,62,3.0927630,8, 100000000
quick,63,3.1674530,18, 100000000
radix,63,3.1674530,8, 100000000
quick,64,3.2002430,10, 100000000
radix,64,3.2002430,8, 100000000
quick,65,3.1823950,18, 100000000
radix,65,3.1823950,9, 100000000
quick,66,3.1651410,21, 100000000
radix,66,3.1651410,11, 100000000
quick,67,3.1454210,21, 100000000
radix,67,3.1454210,12, 100000000
quick,68,3.0834780,22, 100000000
radix,68,3.0834780,17, 100000000
quick,69,3.1268440,15, 100000000
radix,69,3.1268440,14, 100000000
quick,70,3.0966290,14, 100000000
