n_universo, k, tiempo (micro segundos), iteracion, cantidad_valores_en_arreglo
2,1,42,1, 1000000
2,2,30,1, 1000000
2,3,13,1, 1000000
2,1,61,2, 1000000
2,2,17,2, 1000000
2,3,12,2, 1000000
2,1,70,3, 1000000
2,2,23,3, 1000000
2,3,17,3, 1000000
2,1,80,4, 1000000
2,2,31,4, 1000000
2,3,24,4, 1000000
2,1,106,5, 1000000
2,2,23,5, 1000000
2,3,16,5, 1000000
2,1,58,6, 1000000
2,2,43,6, 1000000
2,3,14,6, 1000000
2,1,70,7, 1000000
2,2,21,7, 1000000
2,3,23,7, 1000000
2,1,63,8, 1000000
2,2,27,8, 1000000
2,3,19,8, 1000000
2,1,100,9, 1000000
2,2,19,9, 1000000
2,3,14,9, 1000000
2,1,61,10, 1000000
2,2,36,10, 1000000
2,3,17,10, 1000000
