n_universo, k, tiempo (micro segundos), iteracion, cantidad_valores_en_arreglo
9,1,26,1, 1000000
9,2,12,1, 1000000
9,3,8,1, 1000000
9,4,6,1, 1000000
9,5,5,1, 1000000
9,6,5,1, 1000000
9,7,4,1, 1000000
9,8,3,1, 1000000
9,9,3,1, 1000000
9,10,3,1, 1000000
9,1,45,2, 1000000
9,2,25,2, 1000000
9,3,10,2, 1000000
9,4,7,2, 1000000
9,5,6,2, 1000000
9,6,5,2, 1000000
9,7,5,2, 1000000
9,8,4,2, 1000000
9,9,4,2, 1000000
9,10,3,2, 1000000
9,1,38,3, 1000000
9,2,15,3, 1000000
9,3,9,3, 1000000
9,4,6,3, 1000000
9,5,5,3, 1000000
9,6,4,3, 1000000
9,7,4,3, 1000000
9,8,3,3, 1000000
9,9,3,3, 1000000
9,10,3,3, 1000000
9,1,78,4, 1000000
9,2,13,4, 1000000
9,3,8,4, 1000000
9,4,6,4, 1000000
9,5,5,4, 1000000
9,6,4,4, 1000000
9,7,4,4, 1000000
9,8,3,4, 1000000
9,9,3,4, 1000000
9,10,3,4, 1000000
9,1,38,5, 1000000
9,2,14,5, 1000000
9,3,10,5, 1000000
9,4,7,5, 1000000
9,5,6,5, 1000000
9,6,5,5, 1000000
9,7,5,5, 1000000
9,8,4,5, 1000000
9,9,4,5, 1000000
9,10,3,5, 1000000
9,1,46,6, 1000000
9,2,24,6, 1000000
9,3,10,6, 1000000
9,4,7,6, 1000000
9,5,6,6, 1000000
9,6,5,6, 1000000
9,7,5,6, 1000000
9,8,4,6, 1000000
9,9,4,6, 1000000
9,10,3,6, 1000000
9,1,32,7, 1000000
9,2,14,7, 1000000
9,3,10,7, 1000000
9,4,7,7, 1000000
9,5,6,7, 1000000
9,6,5,7, 1000000
9,7,5,7, 1000000
9,8,4,7, 1000000
9,9,4,7, 1000000
9,10,3,7, 1000000
9,1,63,8, 1000000
9,2,22,8, 1000000
9,3,15,8, 1000000
9,4,12,8, 1000000
9,5,11,8, 1000000
9,6,8,8, 1000000
9,7,8,8, 1000000
9,8,6,8, 1000000
9,9,6,8, 1000000
9,10,5,8, 1000000
9,1,60,9, 1000000
9,2,25,9, 1000000
9,3,18,9, 1000000
9,4,13,9, 1000000
9,5,10,9, 1000000
9,6,7,9, 1000000
9,7,6,9, 1000000
9,8,5,9, 1000000
9,9,5,9, 1000000
9,10,5,9, 1000000
9,1,58,10, 1000000
9,2,26,10, 1000000
9,3,18,10, 1000000
9,4,13,10, 1000000
9,5,10,10, 1000000
9,6,8,10, 1000000
9,7,8,10, 1000000
9,8,6,10, 1000000
9,9,6,10, 1000000
9,10,5,10, 1000000
