s_name,repeticion,gen_time(s),sort_time(us), cantidad_valores_en_arreglo
quick,1,2.8461630,17, 100000000
radix,1,2.8461630,9, 100000000
quick,2,2.8241370,18, 100000000
radix,2,2.8241370,10, 100000000
quick,3,2.8186950,11, 100000000
radix,3,2.8186950,8, 100000000
quick,4,2.8231300,16, 100000000
radix,4,2.8231300,7, 100000000
quick,5,2.8246940,10, 100000000
radix,5,2.8246940,7, 100000000
quick,6,2.8102420,19, 100000000
radix,6,2.8102420,20, 100000000
quick,7,2.8249350,17, 100000000
radix,7,2.8249350,8, 100000000
quick,8,2.8172120,9, 100000000
radix,8,2.8172120,7, 100000000
quick,9,2.8185610,17, 100000000
radix,9,2.8185610,8, 100000000
quick,10,2.8502300,9, 100000000
radix,10,2.8502300,16, 100000000
quick,11,2.8326030,11, 100000000
radix,11,2.8326030,9, 100000000
quick,12,3.1725310,10, 100000000
radix,12,3.1725310,15, 100000000
quick,13,3.0720760,18, 100000000
radix,13,3.0720760,10, 100000000
quick,14,2.9909890,19, 100000000
radix,14,2.9909890,10, 100000000
quick,15,2.8253870,10, 100000000
radix,15,2.8253870,16, 100000000
quick,16,2.8319210,10, 100000000
radix,16,2.8319210,7, 100000000
quick,17,2.8214880,8, 100000000
radix,17,2.8214880,6, 100000000
quick,18,2.8211700,13, 100000000
radix,18,2.8211700,12, 100000000
quick,19,2.8247670,9, 100000000
radix,19,2.8247670,7, 100000000
quick,20,2.8142630,9, 100000000
radix,20,2.8142630,6, 100000000
quick,21,2.8161490,10, 100000000
radix,21,2.8161490,8, 100000000
quick,22,2.8106570,9, 100000000
radix,22,2.8106570,7, 100000000
quick,23,2.8227520,18, 100000000
radix,23,2.8227520,8, 100000000
quick,24,2.8014450,9, 100000000
radix,24,2.8014450,7, 100000000
quick,25,2.8121030,9, 100000000
radix,25,2.8121030,8, 100000000
quick,26,2.8038020,8, 100000000
radix,26,2.8038020,6, 100000000
quick,27,2.8106260,18, 100000000
radix,27,2.8106260,8, 100000000
quick,28,2.8194950,14, 100000000
radix,28,2.8194950,9, 100000000
quick,29,2.8181080,9, 100000000
radix,29,2.8181080,5, 100000000
quick,30,2.8246960,10, 100000000
radix,30,2.8246960,7, 100000000
quick,31,2.8061340,8, 100000000
radix,31,2.8061340,6, 100000000
quick,32,2.8134460,9, 100000000
radix,32,2.8134460,7, 100000000
quick,33,2.8131780,10, 100000000
radix,33,2.8131780,25, 100000000
quick,34,2.8246900,11, 100000000
radix,34,2.8246900,8, 100000000
quick,35,2.8231470,10, 100000000
radix,35,2.8231470,9, 100000000
quick,36,2.8195670,9, 100000000
radix,36,2.8195670,7, 100000000
quick,37,2.8188740,8, 100000000
radix,37,2.8188740,6, 100000000
quick,38,2.8017200,17, 100000000
radix,38,2.8017200,8, 100000000
quick,39,2.8226880,9, 100000000
radix,39,2.8226880,7, 100000000
quick,40,2.8083570,8, 100000000
radix,40,2.8083570,6, 100000000
quick,41,2.8172870,8, 100000000
radix,41,2.8172870,6, 100000000
quick,42,2.8178390,10, 100000000
radix,42,2.8178390,7, 100000000
quick,43,2.8124270,8, 100000000
radix,43,2.8124270,6, 100000000
quick,44,2.8089840,9, 100000000
radix,44,2.8089840,6, 100000000
quick,45,2.8062670,8, 100000000
radix,45,2.8062670,6, 100000000
quick,46,2.8103110,18, 100000000
radix,46,2.8103110,8, 100000000
quick,47,2.7901200,8, 100000000
radix,47,2.7901200,6, 100000000
quick,48,2.8086160,9, 100000000
radix,48,2.8086160,7, 100000000
quick,49,2.8027210,8, 100000000
radix,49,2.8027210,7, 100000000
quick,50,2.7966200,9, 100000000
radix,50,2.7966200,7, 100000000
quick,51,2.7970340,18, 100000000
radix,51,2.7970340,8, 100000000
quick,52,2.7897820,8, 100000000
radix,52,2.7897820,7, 100000000
quick,53,2.8057600,31, 100000000
radix,53,2.8057600,11, 100000000
quick,54,2.7999240,31, 100000000
radix,54,2.7999240,13, 100000000
quick,55,2.7970130,21, 100000000
radix,55,2.7970130,9, 100000000
quick,56,2.7860400,19, 100000000
radix,56,2.7860400,10, 100000000
quick,57,2.8089380,9, 100000000
radix,57,2.8089380,7, 100000000
quick,58,2.8099280,10, 100000000
radix,58,2.8099280,7, 100000000
quick,59,2.8074290,8, 100000000
radix,59,2.8074290,7, 100000000
quick,60,2.8078260,9, 100000000
radix,60,2.8078260,7, 100000000
quick,61,2.8291330,22, 100000000
radix,61,2.8291330,14, 100000000
quick,62,2.8870350,9, 100000000
radix,62,2.8870350,23, 100000000
quick,63,2.8042200,8, 100000000
radix,63,2.8042200,6, 100000000
quick,64,2.8431410,10, 100000000
radix,64,2.8431410,7, 100000000
quick,65,2.8049470,17, 100000000
radix,65,2.8049470,8, 100000000
quick,66,2.8185940,8, 100000000
radix,66,2.8185940,6, 100000000
quick,67,2.8018360,10, 100000000
radix,67,2.8018360,9, 100000000
quick,68,2.8023460,10, 100000000
radix,68,2.8023460,8, 100000000
quick,69,2.8514070,10, 100000000
radix,69,2.8514070,8, 100000000
quick,70,2.8025070,10, 100000000
radix,70,2.8025070,7, 100000000
quick,71,2.8075280,19, 100000000
radix,71,2.8075280,9, 100000000
quick,72,2.7890390,9, 100000000
radix,72,2.7890390,7, 100000000
quick,73,2.8146320,10, 100000000
radix,73,2.8146320,7, 100000000
quick,74,2.8878450,9, 100000000
radix,74,2.8878450,7, 100000000
quick,75,2.8168070,9, 100000000
radix,75,2.8168070,6, 100000000
quick,76,2.8064690,18, 100000000
radix,76,2.8064690,9, 100000000
quick,77,2.8167650,22, 100000000
radix,77,2.8167650,12, 100000000
quick,78,2.8314560,21, 100000000
radix,78,2.8314560,12, 100000000
quick,79,2.8037570,10, 100000000
radix,79,2.8037570,7, 100000000
quick,80,2.8121800,16, 100000000
radix,80,2.8121800,10, 100000000
quick,81,2.8144930,18, 100000000
radix,81,2.8144930,9, 100000000
quick,82,2.8027360,19, 100000000
radix,82,2.8027360,10, 100000000
quick,83,2.8022480,11, 100000000
radix,83,2.8022480,9, 100000000
quick,84,2.8034320,9, 100000000
radix,84,2.8034320,7, 100000000
quick,85,2.8052610,9, 100000000
radix,85,2.8052610,6, 100000000
quick,86,2.7942140,9, 100000000
radix,86,2.7942140,7, 100000000
quick,87,2.8079460,10, 100000000
radix,87,2.8079460,8, 100000000
quick,88,2.7990040,15, 100000000
radix,88,2.7990040,9, 100000000
quick,89,2.7989820,10, 100000000
radix,89,2.7989820,64, 100000000
quick,90,2.8107550,8, 100000000
radix,90,2.8107550,6, 100000000
quick,91,2.8176720,9, 100000000
radix,91,2.8176720,6, 100000000
quick,92,2.8189540,10, 100000000
radix,92,2.8189540,9, 100000000
quick,93,2.8079050,9, 100000000
radix,93,2.8079050,6, 100000000
quick,94,2.8009210,8, 100000000
radix,94,2.8009210,40, 100000000
quick,95,2.7931170,10, 100000000
radix,95,2.7931170,21, 100000000
quick,96,2.7959340,13, 100000000
radix,96,2.7959340,11, 100000000
quick,97,2.7900060,9, 100000000
radix,97,2.7900060,7, 100000000
quick,98,2.7923720,110, 100000000
radix,98,2.7923720,10, 100000000
quick,99,2.7870510,16, 100000000
radix,99,2.7870510,7, 100000000
quick,100,2.7924280,11, 100000000
radix,100,2.7924280,94, 100000000
