s_name,repeticion,gen_time(s),sort_time(us), cantidad_valores_en_arreglo
quick,1,3.2069120,31, 100000000
radix,1,3.2069120,9, 100000000
quick,2,3.0353040,15, 100000000
radix,2,3.0353040,11, 100000000
quick,3,3.0349860,16, 100000000
radix,3,3.0349860,7, 100000000
quick,4,3.0298380,14, 100000000
radix,4,3.0298380,10, 100000000
quick,5,2.9900050,12, 100000000
radix,5,2.9900050,9, 100000000
quick,6,3.0056490,52, 100000000
radix,6,3.0056490,10, 100000000
quick,7,2.9902760,18, 100000000
radix,7,2.9902760,8, 100000000
quick,8,3.0136510,32, 100000000
radix,8,3.0136510,12, 100000000
quick,9,3.0240530,16, 100000000
radix,9,3.0240530,14, 100000000
quick,10,3.0164960,22, 100000000
radix,10,3.0164960,11, 100000000
