n_universo, k, tiempo (micro segundos), iteracion, cantidad_valores_en_arreglo
35,1,45,1, 1000000
35,2,121,1, 1000000
35,3,16,1, 1000000
35,4,13,1, 1000000
35,5,9,1, 1000000
35,6,9,1, 1000000
35,7,7,1, 1000000
35,8,6,1, 1000000
35,9,6,1, 1000000
35,10,6,1, 1000000
35,11,5,1, 1000000
35,12,5,1, 1000000
35,13,4,1, 1000000
35,14,4,1, 1000000
35,15,4,1, 1000000
35,16,3,1, 1000000
35,17,3,1, 1000000
35,18,3,1, 1000000
35,19,3,1, 1000000
35,20,3,1, 1000000
35,21,3,1, 1000000
35,22,2,1, 1000000
35,23,2,1, 1000000
35,24,2,1, 1000000
35,25,2,1, 1000000
35,26,2,1, 1000000
35,27,2,1, 1000000
35,28,2,1, 1000000
35,29,2,1, 1000000
35,30,2,1, 1000000
35,31,2,1, 1000000
35,32,1,1, 1000000
35,33,1,1, 1000000
35,34,2,1, 1000000
35,35,2,1, 1000000
35,36,1,1, 1000000
35,1,58,2, 1000000
35,2,24,2, 1000000
35,3,17,2, 1000000
35,4,12,2, 1000000
35,5,9,2, 1000000
35,6,5,2, 1000000
35,7,8,2, 1000000
35,8,6,2, 1000000
35,9,5,2, 1000000
35,10,5,2, 1000000
35,11,4,2, 1000000
35,12,4,2, 1000000
35,13,3,2, 1000000
35,14,3,2, 1000000
35,15,3,2, 1000000
35,16,3,2, 1000000
35,17,3,2, 1000000
35,18,3,2, 1000000
35,19,3,2, 1000000
35,20,3,2, 1000000
35,21,3,2, 1000000
35,22,2,2, 1000000
35,23,2,2, 1000000
35,24,3,2, 1000000
35,25,2,2, 1000000
35,26,2,2, 1000000
35,27,2,2, 1000000
35,28,3,2, 1000000
35,29,2,2, 1000000
35,30,3,2, 1000000
35,31,3,2, 1000000
35,32,1,2, 1000000
35,33,1,2, 1000000
35,34,2,2, 1000000
35,35,1,2, 1000000
35,36,1,2, 1000000
35,1,45,3, 1000000
35,2,31,3, 1000000
35,3,15,3, 1000000
35,4,12,3, 1000000
35,5,9,3, 1000000
35,6,8,3, 1000000
35,7,7,3, 1000000
35,8,6,3, 1000000
35,9,6,3, 1000000
35,10,6,3, 1000000
35,11,5,3, 1000000
35,12,5,3, 1000000
35,13,4,3, 1000000
35,14,4,3, 1000000
35,15,4,3, 1000000
35,16,3,3, 1000000
35,17,3,3, 1000000
35,18,3,3, 1000000
35,19,3,3, 1000000
35,20,3,3, 1000000
35,21,3,3, 1000000
35,22,2,3, 1000000
35,23,2,3, 1000000
35,24,2,3, 1000000
35,25,2,3, 1000000
35,26,2,3, 1000000
35,27,2,3, 1000000
35,28,2,3, 1000000
35,29,2,3, 1000000
35,30,2,3, 1000000
35,31,2,3, 1000000
35,32,1,3, 1000000
35,33,1,3, 1000000
35,34,1,3, 1000000
35,35,1,3, 1000000
35,36,1,3, 1000000
35,1,31,4, 1000000
35,2,21,4, 1000000
35,3,46,4, 1000000
35,4,10,4, 1000000
35,5,8,4, 1000000
35,6,7,4, 1000000
35,7,6,4, 1000000
35,8,5,4, 1000000
35,9,5,4, 1000000
35,10,4,4, 1000000
35,11,4,4, 1000000
35,12,4,4, 1000000
35,13,3,4, 1000000
35,14,3,4, 1000000
35,15,3,4, 1000000
35,16,2,4, 1000000
35,17,2,4, 1000000
35,18,3,4, 1000000
35,19,2,4, 1000000
35,20,2,4, 1000000
35,21,2,4, 1000000
35,22,2,4, 1000000
35,23,2,4, 1000000
35,24,2,4, 1000000
35,25,2,4, 1000000
35,26,2,4, 1000000
35,27,2,4, 1000000
35,28,1,4, 1000000
35,29,2,4, 1000000
35,30,2,4, 1000000
35,31,1,4, 1000000
35,32,1,4, 1000000
