n_universo, k, tiempo (micro segundos), iteracion, cantidad_valores_en_arreglo
29,1,27,1, 1000000
29,2,21,1, 1000000
29,3,14,1, 1000000
29,4,10,1, 1000000
29,5,8,1, 1000000
29,6,7,1, 1000000
29,7,6,1, 1000000
29,8,5,1, 1000000
29,9,5,1, 1000000
29,10,4,1, 1000000
29,11,4,1, 1000000
29,12,4,1, 1000000
29,13,3,1, 1000000
29,14,3,1, 1000000
29,15,3,1, 1000000
29,16,2,1, 1000000
29,17,3,1, 1000000
29,18,2,1, 1000000
29,19,3,1, 1000000
29,20,2,1, 1000000
29,21,2,1, 1000000
29,22,1,1, 1000000
29,23,2,1, 1000000
29,24,2,1, 1000000
29,25,2,1, 1000000
29,26,2,1, 1000000
29,27,2,1, 1000000
29,28,2,1, 1000000
29,29,2,1, 1000000
29,30,2,1, 1000000
29,1,28,2, 1000000
29,2,13,2, 1000000
29,3,17,2, 1000000
29,4,8,2, 1000000
29,5,7,2, 1000000
29,6,11,2, 1000000
29,7,4,2, 1000000
29,8,3,2, 1000000
29,9,3,2, 1000000
29,10,3,2, 1000000
29,11,2,2, 1000000
29,12,2,2, 1000000
29,13,2,2, 1000000
29,14,2,2, 1000000
29,15,2,2, 1000000
29,16,2,2, 1000000
29,17,1,2, 1000000
29,18,2,2, 1000000
29,19,2,2, 1000000
29,20,2,2, 1000000
29,21,1,2, 1000000
29,22,1,2, 1000000
29,23,1,2, 1000000
29,24,1,2, 1000000
29,25,1,2, 1000000
29,26,1,2, 1000000
29,27,2,2, 1000000
29,28,2,2, 1000000
29,29,2,2, 1000000
29,30,1,2, 1000000
29,1,27,3, 1000000
29,2,12,3, 1000000
29,3,8,3, 1000000
29,4,6,3, 1000000
29,5,5,3, 1000000
29,6,4,3, 1000000
29,7,4,3, 1000000
29,8,3,3, 1000000
29,9,3,3, 1000000
29,10,3,3, 1000000
29,11,2,3, 1000000
29,12,2,3, 1000000
29,13,2,3, 1000000
29,14,3,3, 1000000
29,15,3,3, 1000000
29,16,2,3, 1000000
29,17,2,3, 1000000
29,18,2,3, 1000000
29,19,2,3, 1000000
29,20,2,3, 1000000
29,21,2,3, 1000000
29,22,2,3, 1000000
