n_universo, k, tiempo (micro segundos), iteracion, cantidad_valores_en_arreglo
20,1,42,1, 1000000
20,2,13,1, 1000000
20,3,9,1, 1000000
20,4,7,1, 1000000
20,5,5,1, 1000000
20,6,5,1, 1000000
20,7,4,1, 1000000
20,8,3,1, 1000000
20,9,3,1, 1000000
20,10,3,1, 1000000
20,11,2,1, 1000000
20,12,2,1, 1000000
20,13,2,1, 1000000
20,14,2,1, 1000000
20,15,2,1, 1000000
20,16,2,1, 1000000
20,17,2,1, 1000000
20,18,2,1, 1000000
20,19,2,1, 1000000
20,20,2,1, 1000000
20,21,2,1, 1000000
20,1,38,2, 1000000
20,2,22,2, 1000000
20,3,8,2, 1000000
20,4,6,2, 1000000
20,5,5,2, 1000000
20,6,4,2, 1000000
20,7,4,2, 1000000
20,8,3,2, 1000000
20,9,3,2, 1000000
20,10,3,2, 1000000
20,11,2,2, 1000000
20,12,2,2, 1000000
20,13,2,2, 1000000
20,14,2,2, 1000000
20,15,2,2, 1000000
20,16,1,2, 1000000
20,17,1,2, 1000000
20,18,1,2, 1000000
20,19,1,2, 1000000
20,20,1,2, 1000000
20,21,2,2, 1000000
20,1,34,3, 1000000
20,2,12,3, 1000000
20,3,8,3, 1000000
20,4,6,3, 1000000
20,5,5,3, 1000000
20,6,4,3, 1000000
20,7,4,3, 1000000
20,8,3,3, 1000000
20,9,3,3, 1000000
20,10,3,3, 1000000
20,11,2,3, 1000000
20,12,2,3, 1000000
20,13,2,3, 1000000
20,14,2,3, 1000000
20,15,2,3, 1000000
20,16,2,3, 1000000
20,17,1,3, 1000000
20,18,1,3, 1000000
20,19,1,3, 1000000
20,20,2,3, 1000000
20,21,2,3, 1000000
20,1,40,4, 1000000
20,2,15,4, 1000000
20,3,9,4, 1000000
20,4,6,4, 1000000
20,5,5,4, 1000000
20,6,5,4, 1000000
20,7,4,4, 1000000
20,8,3,4, 1000000
20,9,3,4, 1000000
20,10,3,4, 1000000
20,11,3,4, 1000000
20,12,2,4, 1000000
20,13,2,4, 1000000
20,14,2,4, 1000000
20,15,2,4, 1000000
20,16,2,4, 1000000
20,17,2,4, 1000000
20,18,2,4, 1000000
20,19,2,4, 1000000
20,20,2,4, 1000000
20,21,2,4, 1000000
20,1,38,5, 1000000
20,2,14,5, 1000000
20,3,17,5, 1000000
20,4,6,5, 1000000
20,5,5,5, 1000000
20,6,4,5, 1000000
20,7,4,5, 1000000
20,8,3,5, 1000000
20,9,3,5, 1000000
20,10,3,5, 1000000
20,11,3,5, 1000000
20,12,2,5, 1000000
20,13,2,5, 1000000
20,14,2,5, 1000000
20,15,2,5, 1000000
20,16,2,5, 1000000
20,17,2,5, 1000000
20,18,2,5, 1000000
20,19,2,5, 1000000
20,20,2,5, 1000000
20,21,1,5, 1000000
20,1,41,6, 1000000
20,2,23,6, 1000000
20,3,9,6, 1000000
20,4,6,6, 1000000
20,5,5,6, 1000000
20,6,4,6, 1000000
20,7,4,6, 1000000
20,8,4,6, 1000000
20,9,3,6, 1000000
20,10,3,6, 1000000
20,11,3,6, 1000000
20,12,2,6, 1000000
20,13,2,6, 1000000
20,14,2,6, 1000000
20,15,2,6, 1000000
20,16,2,6, 1000000
20,17,2,6, 1000000
20,18,2,6, 1000000
20,19,2,6, 1000000
20,20,2,6, 1000000
20,21,2,6, 1000000
20,1,38,7, 1000000
20,2,14,7, 1000000
20,3,16,7, 1000000
20,4,6,7, 1000000
20,5,5,7, 1000000
20,6,4,7, 1000000
20,7,4,7, 1000000
20,8,3,7, 1000000
20,9,3,7, 1000000
20,10,3,7, 1000000
20,11,2,7, 1000000
20,12,2,7, 1000000
20,13,2,7, 1000000
20,14,2,7, 1000000
20,15,2,7, 1000000
20,16,2,7, 1000000
20,17,1,7, 1000000
20,18,2,7, 1000000
20,19,1,7, 1000000
20,20,2,7, 1000000
20,21,2,7, 1000000
20,1,29,8, 1000000
20,2,14,8, 1000000
20,3,9,8, 1000000
20,4,26,8, 1000000
20,5,8,8, 1000000
20,6,7,8, 1000000
20,7,6,8, 1000000
20,8,5,8, 1000000
20,9,5,8, 1000000
20,10,4,8, 1000000
20,11,4,8, 1000000
20,12,3,8, 1000000
20,13,2,8, 1000000
20,14,2,8, 1000000
20,15,2,8, 1000000
20,16,2,8, 1000000
20,17,2,8, 1000000
20,18,2,8, 1000000
20,19,2,8, 1000000
20,20,2,8, 1000000
20,21,2,8, 1000000
20,1,38,9, 1000000
20,2,14,9, 1000000
20,3,10,9, 1000000
20,4,7,9, 1000000
20,5,6,9, 1000000
20,6,5,9, 1000000
20,7,7,9, 1000000
20,8,6,9, 1000000
20,9,6,9, 1000000
20,10,5,9, 1000000
20,11,5,9, 1000000
20,12,5,9, 1000000
20,13,2,9, 1000000
20,14,2,9, 1000000
20,15,2,9, 1000000
20,16,2,9, 1000000
20,17,2,9, 1000000
20,18,2,9, 1000000
20,19,2,9, 1000000
20,20,2,9, 1000000
20,21,2,9, 1000000
20,1,37,10, 1000000
20,2,23,10, 1000000
20,3,10,10, 1000000
20,4,7,10, 1000000
20,5,6,10, 1000000
20,6,5,10, 1000000
20,7,5,10, 1000000
20,8,4,10, 1000000
20,9,4,10, 1000000
20,10,3,10, 1000000
20,11,3,10, 1000000
20,12,3,10, 1000000
20,13,2,10, 1000000
20,14,3,10, 1000000
20,15,2,10, 1000000
20,16,2,10, 1000000
20,17,2,10, 1000000
20,18,2,10, 1000000
20,19,2,10, 1000000
20,20,2,10, 1000000
20,21,2,10, 1000000
