s_name,repeticion,gen_time(s),sort_time(us), cantidad_valores_en_arreglo
quick,1,2.8053020,9, 100000000
radix,1,2.8053020,6, 100000000
quick,2,2.7888810,19, 100000000
radix,2,2.7888810,9, 100000000
quick,3,2.7933710,9, 100000000
radix,3,2.7933710,7, 100000000
quick,4,2.7899780,9, 100000000
radix,4,2.7899780,61, 100000000
quick,5,2.7772350,16, 100000000
radix,5,2.7772350,7, 100000000
quick,6,2.7773630,9, 100000000
radix,6,2.7773630,7, 100000000
quick,7,2.7747090,20, 100000000
radix,7,2.7747090,9, 100000000
quick,8,2.7822730,10, 100000000
radix,8,2.7822730,8, 100000000
quick,9,2.7634260,9, 100000000
radix,9,2.7634260,6, 100000000
quick,10,2.7872070,18, 100000000
radix,10,2.7872070,9, 100000000
quick,11,2.7738730,13, 100000000
radix,11,2.7738730,10, 100000000
quick,12,2.7900740,8, 100000000
radix,12,2.7900740,7, 100000000
quick,13,2.7910650,9, 100000000
radix,13,2.7910650,7, 100000000
quick,14,2.8044020,17, 100000000
radix,14,2.8044020,7, 100000000
quick,15,2.7910730,10, 100000000
radix,15,2.7910730,7, 100000000
quick,16,2.7782220,9, 100000000
radix,16,2.7782220,7, 100000000
quick,17,2.7826160,8, 100000000
radix,17,2.7826160,6, 100000000
quick,18,2.7664000,17, 100000000
radix,18,2.7664000,8, 100000000
quick,19,2.7738350,18, 100000000
radix,19,2.7738350,8, 100000000
quick,20,2.7773850,8, 100000000
radix,20,2.7773850,6, 100000000
quick,21,2.7881780,19, 100000000
radix,21,2.7881780,8, 100000000
quick,22,2.7770890,9, 100000000
radix,22,2.7770890,6, 100000000
quick,23,2.7974960,8, 100000000
radix,23,2.7974960,6, 100000000
quick,24,2.7744190,22, 100000000
radix,24,2.7744190,12, 100000000
quick,25,2.7928040,9, 100000000
radix,25,2.7928040,6, 100000000
quick,26,2.7937680,12, 100000000
radix,26,2.7937680,10, 100000000
quick,27,2.8085840,18, 100000000
radix,27,2.8085840,8, 100000000
quick,28,2.8038170,19, 100000000
radix,28,2.8038170,10, 100000000
quick,29,2.7821230,19, 100000000
radix,29,2.7821230,10, 100000000
quick,30,2.7902230,18, 100000000
radix,30,2.7902230,8, 100000000
quick,31,2.7938390,15, 100000000
radix,31,2.7938390,17, 100000000
quick,32,2.7939400,13, 100000000
radix,32,2.7939400,21, 100000000
quick,33,2.7736390,19, 100000000
radix,33,2.7736390,9, 100000000
quick,34,2.7805530,10, 100000000
radix,34,2.7805530,9, 100000000
quick,35,2.7938240,17, 100000000
radix,35,2.7938240,7, 100000000
quick,36,2.7686780,8, 100000000
radix,36,2.7686780,6, 100000000
quick,37,2.7770000,17, 100000000
radix,37,2.7770000,8, 100000000
quick,38,2.7570980,9, 100000000
radix,38,2.7570980,7, 100000000
quick,39,2.7652960,8, 100000000
radix,39,2.7652960,7, 100000000
quick,40,2.7731700,18, 100000000
radix,40,2.7731700,8, 100000000
quick,41,2.7771680,8, 100000000
radix,41,2.7771680,6, 100000000
quick,42,2.7662910,8, 100000000
radix,42,2.7662910,6, 100000000
quick,43,2.7658420,8, 100000000
radix,43,2.7658420,6, 100000000
quick,44,2.7740220,10, 100000000
radix,44,2.7740220,7, 100000000
quick,45,2.7745330,17, 100000000
radix,45,2.7745330,7, 100000000
quick,46,2.7871410,18, 100000000
radix,46,2.7871410,12, 100000000
quick,47,2.7657580,11, 100000000
radix,47,2.7657580,12, 100000000
quick,48,2.7655250,49, 100000000
radix,48,2.7655250,11, 100000000
quick,49,2.7653330,18, 100000000
radix,49,2.7653330,8, 100000000
quick,50,2.7697740,18, 100000000
radix,50,2.7697740,9, 100000000
quick,51,2.7551800,9, 100000000
radix,51,2.7551800,7, 100000000
quick,52,2.7652370,17, 100000000
radix,52,2.7652370,8, 100000000
quick,53,2.7712030,10, 100000000
